Forecast_Hour,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99,scenario_100
4,36.2326278352447,78.08032891320629,0.0,29.374862557941817,0.0,192.24971294580826,76.93877535641127,55.06807194614717,0.0,68.02358244852199,17.06792994423227,160.92662444062722,0.0,47.873607548366174,36.11588518851737,103.82062828232336,145.72235694453795,41.51707254276111,57.28723961761534,121.2977991301648,0.0,74.01126872895256,0.0,153.8008353696285,24.792343445470664,26.20574641663697,19.544804481841794,0.0,44.10314694536527,65.93891300048384,59.025369207622006,0.0,0.0,161.18552392762132,89.21603946848337,49.06304542314487,63.54306878383494,139.023439136768,82.95218574580686,49.293950141901995,35.78091069537331,0.0,0.0,0.0,152.16951222541047,131.13140366565602,216.18496852317156,0.0,150.10870330926218,0.0,119.52139174802544,126.82373652224238,0.0,0.0,0.0,27.58554698307855,172.412884793469,51.328524105660314,116.86419618639258,185.14824380058246,193.5740913029491,20.07990315833097,0.0,128.34774463504564,149.24903177939228,0.0,135.8079479357498,34.95968463862967,0.0,42.02629349380688,230.0957716264194,238.2364767941221,173.17942099283113,0.0,0.0,99.97576904549213,79.95659979539214,183.0471421618804,149.5076345968235,79.71730224617055,0.0,90.44661045275515,38.890759101639276,115.23370405150743,71.62941368067085,148.63643180654617,179.11860531135713,228.18661902068965,95.13254257589573,137.24008170028964,69.33791893020329,89.72021280364346,91.10381776314881,59.865890013969135,0.0,43.16562496831773,26.363348043160705,28.129635274997895,17.955909175782097,167.59219356108156
5,61.20913877966241,72.9019703395167,0.0,37.404481747583425,0.0,198.39299253775874,75.06967077834723,57.8205529756427,4.049165268237786,75.9665520613361,19.569367749696085,171.18345521365555,0.0,59.05379638440726,16.4877661931703,109.82076710248687,123.28336808827999,43.57809482365467,63.62567553823989,127.81050541012627,0.0,72.28548291769751,0.0,150.79346960205282,30.582555702834824,19.128402423797212,32.42665845166428,0.0,22.19981265412553,48.21177686568574,46.23838685921327,0.0,0.0,163.29686142056522,73.8885596252889,30.20559377884888,74.97864289692643,142.09478987057386,81.15582238299123,40.651174711813866,20.292830905249673,0.0,0.0,0.0,147.16628286723957,119.50781917139888,200.12906676025372,1.920569614615573,164.03278152776323,0.0,95.50926094570079,129.02441250509347,7.146233075107531,0.0,0.3049771514603492,36.03721881397579,154.0705022213893,68.82478328472773,124.78892988113165,165.3413732475755,168.7669256539605,13.795495062975228,0.0,139.8442801217774,152.96241043819424,0.0,108.58254685245845,44.96070292367915,0.0,29.452591827945767,254.86059841709758,241.85688503519822,176.2831387133083,0.0,0.0,93.9745703321984,86.21737310700279,188.9435252040312,138.2308174447619,92.18541948586845,0.0,86.77559208491685,43.78579983800978,108.48197071531192,55.42239063524534,141.98589056830824,187.6410910019299,239.53497443284053,93.73875565412851,122.85372293093647,64.05495426031501,79.6270986735363,113.58269969863258,55.68009255259227,0.0,46.36185195607817,30.153399394281585,33.08293578843258,30.74005752192467,179.1980171342418
6,83.31981661763412,84.13277064411983,0.0,39.45918725568193,0.0,215.76970630514296,72.72499422190332,61.985091105012835,9.288441081503116,82.53101039600762,11.418298574568205,186.77825384197826,0.0,65.46669240014006,5.96924581519626,112.73898459731998,106.48142343536055,49.61891698300952,65.49623139684991,128.67313562124735,0.0,65.84682781585195,0.0,157.227794375818,30.354282833254764,31.153893559043738,39.61772737324611,0.0,11.999968083860942,39.420552259622575,31.33729210126969,0.0,0.0,165.2870626165697,58.842823721332636,9.790990509869857,82.40392524243654,135.01145548932072,87.12176820016899,35.56419026208491,13.941281534808802,0.0,0.0,0.7609801060919494,145.43863645846022,112.21473133986021,192.96406430507818,0.9980082316500329,176.98819375629415,0.0,67.86792929898795,134.2453956346211,10.659461241345767,0.0,8.932080163358691,48.9618636974878,144.38219792242836,70.7803818889917,129.01138406034102,149.9486758214295,149.02888556464623,0.5067222551984969,0.0,145.94032322974437,154.52250616110553,0.0,102.47931551457687,65.39479815563216,0.0,16.050794343344535,274.87100614979477,240.43158977052906,167.99474482764623,0.0,0.0,85.93423557772748,89.14700384076193,187.72073655330323,125.29415916135974,88.46390467890596,0.0,74.94777124811951,35.12443125406832,99.8547206271131,39.08295286117409,131.07550886901598,188.17832001283347,241.09872165296412,96.12982366219313,96.30199137275517,61.57055167868809,73.69312537780075,132.56013406276728,44.32791743315493,0.0,50.32687229836536,20.73608505724362,41.24376125887435,33.85795531219325,188.06049817818948
7,108.39030416149305,91.41410181317886,0.0,43.866171798061856,0.0,236.6368862791799,62.55370812643304,58.79957296347676,2.4209529922184174,89.19648652996577,0.0,194.227283265249,15.477811138727432,66.48654003454897,2.351529605554788,118.0278190993263,84.40627679038532,69.56360583704789,55.64022567047115,127.85811597531813,0.0,53.304662551082274,0.0,170.36872904599954,14.267870811079455,53.03725599029176,54.264929396655106,0.0,0.0,27.502509578212248,31.12498156932486,8.171233668577855,0.0,167.7556065227119,42.80815979984599,0.0,99.82739981746604,133.60405004875844,87.53509846575473,30.786717631770244,11.230932569852861,0.0,0.0,0.0,138.8221391239847,112.13167871134422,187.25484842587758,0.0,184.57123381459155,0.0,45.20188355811082,136.97465583761687,5.552730261489529,0.0,7.505828327512987,49.50753139906951,130.4322741321907,69.51361954333672,132.031520506881,135.84197184494548,132.3747712946702,0.0,0.0,143.36501041837516,158.54126823218763,5.693577489447051,94.19052966342068,86.61072370929449,0.0,0.0,284.47045344516545,224.775054314223,159.66160798610946,0.0,0.0,87.61395275493501,80.00767714713766,193.2119518078632,104.75163999648672,76.91525497194547,0.0,62.43164525923922,37.60557310543595,88.96735431369606,39.64234345816004,116.81406622917183,194.52696372350704,243.31790579646704,106.83159485882416,82.65165277722612,57.17197203378885,75.98973705348986,146.69439040570234,30.541026803830945,20.980260454067285,62.62245640609537,8.70559681851283,37.18984368308592,33.340411852933606,194.08521741118489
8,129.02822879891943,93.35614354394326,0.0,54.97124162178231,0.6124745729977263,250.1681150730712,57.75253465187927,54.2296424477995,0.0,88.02816973049426,0.0,199.13791109386415,39.85047836898874,68.70332519068498,0.0,116.5330915166551,70.67352041669317,96.99228043297178,53.068490255219686,117.0574668874943,0.0,34.50531988409129,0.0,181.56618289210297,3.6472163176809715,73.78577797660259,75.385136035044,0.0,0.0,21.632564899365242,31.14901869122116,18.97988596782649,0.0,170.747740864165,35.463614980524106,0.0,113.13549117812093,136.8459681741378,76.19091166600786,30.35298610686612,20.13493792297467,0.0,0.0,0.0,138.47992515466612,104.5245826511827,178.07755582449556,0.0,201.5138902563416,0.0,40.55599676541934,134.09692670452162,0.0,0.0,0.2667743262147013,49.01424396595188,123.70788450629635,73.15966354224479,131.25131988283528,123.62009154992111,123.11988673513694,0.0,17.27193612127003,145.1411531309255,150.71281852848222,13.885356822514318,101.84009911673499,100.20678810665294,0.0,0.0,287.24651106055387,194.71730995152683,152.42367175419918,0.0,0.0,81.49247595601818,77.3407737006424,196.37583757302156,99.7773980358597,67.7270123889498,13.184251384758525,62.20054086812207,40.2388963542537,72.07744393369072,56.52958424008588,118.13454010136563,205.25792006755978,253.69853301514894,106.00108934873552,72.69116157760762,54.92607757886665,88.50211783369882,158.44506962452908,19.089207482093606,42.70209576948304,79.45788467041838,5.515567515583669,34.49931673027319,33.89498812544933,197.2643439494803
9,141.18919814699268,81.3028916764946,0.0,57.13706305685932,31.735488617035372,252.45790583734492,56.60500289718024,57.24590758491046,0.0,77.0946631248917,0.0,212.69673456371237,42.497026179704264,55.91268064149151,1.5723263999254868,110.28658393800431,58.20529560425716,131.10069002993063,50.29857481660481,105.96788756124255,0.0,15.248187556454546,6.30508722685471,184.7649691358423,0.0,91.825110022216,90.71104811274797,11.726193610727599,0.0,18.064801149243607,21.611012832630657,32.93147098746134,0.0,172.6072744599602,35.518778124635226,0.0,118.3366562265364,142.5589607037109,78.27405079846194,37.3444054138725,28.788108205605425,0.0,0.0,0.0,132.75246963740912,89.86651796550657,174.1736001603289,8.555861736863974,209.37683851913627,0.0,46.11376729920245,140.03109040436144,0.0,0.0,0.0,54.31492981192204,113.96327819276993,79.68386465625541,140.13463346354888,111.59590994204535,118.65885053168317,0.0,29.808664274377392,143.72810769168547,142.99497286415397,19.113402731862458,104.61341343872047,106.87520511488884,0.0,0.0,286.0615617701727,152.01828854267325,149.99872833797127,0.0,0.0,85.5046925040297,67.70609876548481,199.70947402375725,100.73659382310584,49.525214921705114,21.29327627386362,62.66979519969024,35.68168699642524,66.05694207117696,46.812202285221105,127.96564886115911,213.6317147695287,245.8763190391997,105.80644636253831,63.564678837847055,60.68913174918633,96.35060896531382,155.02090909465494,6.4964438844180705,55.515978106265884,71.52075013252029,2.3939252540698135,37.90772441137633,20.397415095025465,199.28075474148926
10,148.3569260135567,64.50350714133502,0.0,50.19887218795005,52.906702532100795,248.8919556972393,57.65876109760825,56.363797723723174,0.0,62.9617866777485,0.0,214.7143546440808,36.07095184519286,55.68405623338303,0.0,109.77163196755984,56.80419459459329,154.6903080499105,51.31142063319531,96.18609961609353,0.0,4.933277569717731,1.8335738376505049,183.51666417619066,0.0,110.34103569138172,102.07015077673867,21.51575046038697,0.0,2.3221771455206976,8.653981280851283,21.535293147032462,0.0,179.18533777948045,43.70833253651449,0.0,124.18277585543649,146.14888124573005,86.06699248027641,51.74984763545466,37.35031592348463,0.0,0.0,0.0,131.37995635286552,83.24980086873556,169.39611196803332,26.46035653027682,215.46620590655598,0.0,53.32615976478086,133.2555000240475,0.0,0.0,0.0,57.0099010213277,104.5969521982149,79.16352178673287,148.6283086839852,99.4414456731444,122.49654048226512,4.371543045162255,38.73372571370352,152.1273520314615,135.76503035923577,16.68486444356762,105.41704737853546,109.94378426129464,0.0,0.0,289.1463359874874,115.7129996066505,156.5088182388693,0.0,0.0,86.08858788179434,51.65307582660243,200.9040084166392,113.07733714976897,34.05955335978836,35.779318003523194,58.060534960322656,37.371642900910715,66.6627594810608,43.63476331975011,141.30961969812594,215.90424221005532,234.0059818397785,112.73937884151478,63.62006719149862,63.893655906102694,103.42985871642875,137.59739214119935,4.181140744767248,62.40018315862261,66.76638414310858,15.715741486969307,39.00504921656631,5.044144615588479,189.3057653874502
11,164.4866845060588,47.18000193962586,0.0,40.52384104137986,65.05017036114128,244.21192662473774,66.09025896533957,51.35174205454504,0.0,47.45694658552609,0.0,213.51567704011995,27.627382626052672,49.64065288568871,0.0,108.96165472966806,51.508351497017664,180.3817399124469,61.95049294065809,92.02338168365111,2.411094449112028,0.0,10.564129154561073,190.05909246011777,2.749755194980125,125.4096902060072,109.84829135410752,34.86165278497445,0.0,0.0,0.0,8.91926809439559,0.0,190.59832381689355,51.738882720101046,0.0,125.64269224286963,143.69160923842742,97.21869468120683,61.75013630178967,56.598109116474774,0.0,0.0,0.0,129.95379786881094,82.60794985913314,171.82394406044676,49.64886509280401,217.77070790562328,2.0574371839479397,67.23827318092282,131.65079133635123,0.0,0.0,0.0,64.87697831224757,85.37598032654039,72.73362278625218,162.66783269195224,89.35374717407784,122.42587428938025,15.118652981851255,30.70849484272344,154.39834613707274,116.29217009119786,16.1033154228779,103.867565672661,103.44696995932101,0.0,2.907727341422415,295.71902533880086,82.02087688393468,161.46363631100047,11.248947612375247,0.0,89.03603798321836,32.05268691207507,199.49203373113903,118.92820606932472,14.674603322861763,32.69445103502969,52.831885674776416,37.247219899797564,70.89594147842674,55.130795444979995,146.37573661922448,215.2918836779499,229.19974238943308,101.07621958294625,62.64586671550481,63.80246001496166,111.84203755412102,113.55592535869997,0.0,67.65809492417212,59.997906392909066,29.401833444065666,32.49324267675161,0.0,173.7242858551615
12,183.83271759369615,32.79880428786331,0.0,33.022033773282246,82.63826216938342,230.55605932989278,75.94565599727576,44.8674592671804,0.0,33.75965024404928,0.0,200.8834675275767,21.7453362839856,47.996264776469715,0.0,114.73764228353618,46.12597909512656,200.9845378107218,80.27009457113802,95.57596636322879,2.319572650982579,0.0,9.443008313289411,201.64558650065095,0.03959104108423617,126.6961129854283,110.9616761957719,47.5647638667094,0.0,0.0,0.0,8.995807193676086,0.0,203.18733061100167,59.52504104935605,0.0,132.53736483374473,126.05383859584381,111.53282789052335,77.40222517725053,77.40680280233758,0.0,0.0,0.0,131.66119685872138,85.33849534791136,183.50521636723028,64.01731677976258,223.68064908555732,10.459840662220913,76.66522693836961,130.1472223407626,0.0,0.0,0.0,83.82568812481863,56.15236066897496,66.01164514084502,162.41986656570586,86.9284826954269,121.8097202163828,28.800154607630574,17.733758229640948,156.0973100774902,97.37411991229884,9.483153796183153,105.04656609790058,98.05267462547882,0.0,24.256760476062283,294.81675599176685,47.86706124087563,163.06715154287645,23.18161934082182,0.0,89.35696820932219,9.528576386905137,202.89864140258788,129.08332195793136,0.0,19.444389843636188,56.111557708447606,45.76471630782255,85.46221871183461,63.26165560683218,136.582543086534,207.75718965053053,217.26825935647358,91.36097092081226,59.36619915316178,65.52089458427494,128.24322477214295,94.43017270130578,0.0,73.08459784900177,51.446446359647055,29.26887907881381,22.726474838868555,0.0,157.7138091440754
13,194.99360416157816,25.080016319055183,0.0,29.259815471966988,98.29539680040818,226.939706483584,83.64422102723063,35.2605749769095,0.0,20.044914184298655,0.0,208.95963987118,13.261368390345694,62.48688466134042,0.0,108.1743280697558,48.37928613166662,212.85477514388452,79.34242154648987,97.48216316701084,2.184384960542914,0.0,0.0,209.26968738013176,0.0,113.65101446574019,119.34887062943048,74.35569064186618,0.0,0.0,0.0,16.493288963103033,0.0,221.625348997152,56.768834068731515,0.0,147.8837969671011,113.36050721310374,116.1858570222529,90.21442844612562,105.82216222146502,0.0,0.0,0.0,136.7257698463796,84.24741483757546,195.353529782466,79.84512923671888,213.1532513692564,17.062577719508077,69.76274498927714,127.71528854843098,23.25122278918427,1.3719064370391436,0.0,109.64484179109361,35.28199857078284,55.236117480202154,155.29667766405174,101.49173630944259,119.16881705986876,41.59849102530125,23.37960154884376,153.83913988173333,87.7499102762871,0.0,97.21900732461387,88.6599811609039,0.0,40.97922977040991,288.68485131861655,37.642726099755166,168.28559885326857,25.090256713720343,0.0,77.5547940643205,0.0,206.19702157172853,130.47388631386673,0.0,3.3500149240506687,45.47934765407401,54.482487019217885,111.66412368534688,57.74506173159203,132.46820083627478,196.34091377446148,214.87390151227657,79.47806309960724,52.285844352054156,68.75980543760971,143.24123754691203,74.41280325673348,0.0,74.65703468118095,52.86977209314908,24.36237992317549,17.99340946991019,0.0,146.50256413832568
14,201.53210840128065,37.2634187643138,0.0,32.49774256332662,113.92440001910384,230.978519935529,95.77270177706478,25.518505218119905,0.0,20.412831451179954,0.0,208.17768482807716,22.456445197838114,82.35858299318497,0.0,128.513599029386,54.34450724735022,214.101345462162,77.68368172563675,105.51139335361695,5.0189569868243495,0.0,0.0,193.4505662076885,0.0,106.01357157199922,132.88012145281425,91.09224594156294,0.0,0.0,13.964612262381209,17.712864323415097,0.0,246.731918964935,55.27451372429948,0.0,159.23356477341008,105.5005862642904,121.9809424818475,105.36350067535358,123.25458655789537,0.0,0.0,0.0,144.8548287977917,84.80722241610763,217.55909191592835,102.83590021150818,199.96174355812343,23.52907663797373,61.92790532986282,129.10810428573205,51.632850734540185,7.20376691334063,0.0,135.2033399948536,31.244461000142948,52.07176311650204,151.36252043810808,115.89866845569718,107.88295108622223,42.41147392343089,20.426553835754305,150.08595382311026,79.36541500628955,0.0,89.3219898464074,88.28452842047437,0.0,62.723386321710166,275.85465219275034,35.825783000336855,172.60683823539347,25.41565542877842,0.0,68.51268366854093,0.0,213.37991367463707,130.4073499236751,0.0,0.0,39.039956564042434,57.267786130361884,134.3311051636011,57.04966763338014,128.53162956545836,190.30012392624832,211.50637403497993,72.58266486067191,46.947526249746375,74.19915670338803,154.37671455110387,64.19102928745974,0.0,80.3420833579699,50.48250530807466,15.997814699836503,7.167216883746761,0.0,141.6176726431649
15,219.8160034162397,39.80170481737753,0.0,52.48518372493115,129.55580095931725,226.95796139703265,106.22747955252348,15.59105793456736,6.703721587308834,28.722359101262114,0.0,199.51555287698383,38.564180619675966,102.08799103468071,0.0,144.2951020432238,57.891814761161854,218.04324114720836,69.96183368955624,104.68469171791173,1.2733856881805536,0.0,0.0,182.5640375160426,0.0,97.63793494925986,149.93120038419704,98.16657934661411,0.0,0.0,29.628736071620374,24.762784404849775,0.0,263.8657288732186,65.59867888579548,0.0,170.16172720242275,93.31364041380922,126.57728642812658,108.2095811100563,129.04475064044664,0.0,0.0,0.0,143.50137213987264,74.2106755023771,224.03991560947986,115.27317078507357,190.8406438095768,28.953543928713167,58.25120298977558,129.68052741892552,59.70515726324486,10.828555265421052,0.0,161.62257507392474,52.35765946466112,53.06799666281741,163.34780191254208,127.42860494283511,87.1187359360153,52.33271404375148,23.913918331217758,138.83536372458073,66.36508616299747,0.0,90.28630175260153,86.83675357916785,0.0,94.16563532508297,258.74191677978195,45.785340144547966,178.83809709104594,23.330480439679704,0.0,50.83610067302631,0.0,220.30448639885876,134.63207418281644,0.0,0.0,19.601396709830148,56.82199992620736,152.55607292854847,52.044731460099406,136.07598587228597,190.65579490949045,210.88175658409406,74.46438682839083,43.25514258608389,65.73931170165787,166.25349931027796,67.78286842412558,0.0,90.57217940542427,24.242341573944685,15.5255182902566,6.438257981676401,0.0,137.12232027778364
16,228.6228435548538,37.658369896548145,0.0,68.07718840647294,139.2652425265017,216.63112671532795,102.1717056481728,19.7223688864075,17.13536280618635,35.837897284301384,0.0,187.33499406534222,44.76728172658681,127.77009438952136,0.0,153.05254431554113,52.52006605361164,212.72928895302255,56.112129077197906,112.9223355275906,0.0,0.0,0.0,172.145195665163,0.0,100.51350613111413,154.8680228136308,90.04992544853911,0.0,0.0,37.51425353834886,22.414825548376115,0.0,270.3136626529333,77.01316722716292,0.0,171.36941536498261,87.59725515659272,146.7289711408035,101.4997386158448,128.85792864927902,0.0,0.0,0.0,147.56615598513093,69.97615374537297,221.8103284241914,128.57810049190823,179.65389004293576,33.286848185159585,50.722814295162166,115.17346541351,58.90453976530135,24.940879186186848,0.0,189.0489833172367,63.47911756074919,63.614017325260576,171.51219650565454,131.5589307631067,75.80870708409074,45.33163361504218,27.98407881723515,137.41979559034783,57.351804170361,0.0,96.22376108039897,82.54710659825012,6.378109758996985,118.81287300787699,244.9262574570204,66.04683408615608,179.4989277343209,18.01943182364611,0.0,20.642073767551857,0.0,227.86714276173524,140.72794853999665,0.0,0.0,0.0,40.99243819471587,171.7687761852095,43.44508707750701,149.8802939359074,185.45783152623235,190.63974488270443,79.87756780325299,45.45452881612725,57.08348987567727,173.6600442986463,85.82581446213536,0.0,96.28181490805632,1.831654807602618,13.381592759022269,7.4648653076620235,0.0,127.36941772524911
17,231.08157940958262,32.39764767285367,7.281515443481695,71.73841596932107,129.73320466698294,210.43538143699604,108.82594854967658,22.637863594617755,13.827234354106395,34.99550503768156,0.0,166.28428163373314,54.14352273392372,149.16946353164374,0.0,147.0731148958347,64.02928340290099,207.3322209485951,58.080674937638086,113.25157756357277,0.0,0.0,0.0,160.01139241497657,0.0,108.7068167957429,149.63401153577985,77.74866205889403,0.0,0.0,49.04437163480062,26.204301057682798,0.0,267.2432150793894,84.86666437674293,0.0,167.03355743190826,74.21059353450995,163.68837585229173,98.25814898899567,129.0765435676139,0.0,0.0,0.0,141.37730744829653,66.87208094267318,223.8157062429181,135.46249868446273,175.8367325157688,28.51639891345799,52.21043220951593,99.9662416905452,43.24010882283785,49.01678333630079,0.0,198.4711374443615,76.53036394603245,66.94632917081162,169.62236261976943,134.71234509028045,78.87615973326281,53.91741427436715,42.342788172038446,133.44896066153265,51.336790681854104,0.0,110.7883536917247,87.79264906074954,10.811023536643589,136.38277013764593,231.85793293934012,87.23867982692323,163.19259419684323,11.463192169778054,0.0,0.0,0.0,240.97702010092894,145.29046414738303,0.0,0.0,0.0,38.58940815034343,187.958384497263,49.16473165540226,164.45015073523007,188.82891995836044,169.8291421685644,88.10110920703498,51.78085871568497,57.525702435862286,172.24275011546789,103.25559494676479,0.0,114.44855493570944,0.0,3.735934099960147,12.763641057057612,0.0,121.98247320199852
18,220.96581183029915,24.49108045662254,14.670779427355448,64.2407223650604,124.35920000650057,223.21510183686635,111.82229865218622,11.36401803384161,1.9161741116731719,35.01969580083069,0.0,151.29942076708284,61.5180945889351,162.22961654915798,0.0,129.36302524586907,79.86226524883311,197.37537155191887,58.06590345618041,113.19856901235707,0.0,0.0,0.0,167.2323924810162,0.0,121.01888223203107,135.48435702689022,70.67513040193434,0.0,0.0,52.175433111161425,27.400102535522116,0.0,264.29913292841064,83.54037033056827,0.0,154.73769707260274,67.1910709377796,169.73064490524342,88.36974322283132,128.54560443014287,0.0,0.0,33.79812129207234,137.3961326002226,66.23515277630484,214.7422600060942,127.01315562591515,184.97951083607472,21.65174148646838,51.403716288347475,98.31637759606181,19.815416401931508,68.45678250032398,0.0,206.23413142455246,86.97870184139077,82.36488440619696,174.72802953118918,131.7754142021617,95.23943525877651,72.27249215765785,44.157103194888045,124.09720648019814,43.516215530087294,0.0,117.93143677271377,87.6852459815141,25.303357935671798,146.7714168850817,224.92581950845303,103.76854267101973,135.5801624755797,17.052462541664966,1.3268209248262792,0.0,0.0,249.85960993089463,136.31355275568177,0.0,0.0,0.0,40.26625900702857,193.29610669091525,58.04893897677336,172.7903504762386,188.78769374819552,160.05544035977834,104.38220136386413,58.96040067261259,54.915402417158575,162.8507151041554,110.98856598883557,0.0,127.53048583500895,0.0,0.0,15.443681688751276,0.0,113.7739372960149
19,207.11463474037814,19.85416552013291,21.110800329671626,51.98519676311996,127.940544069248,223.5010485878766,112.8543213301127,0.0,0.5670949212635747,31.3311181068984,0.0,147.58725332046157,64.67458340378445,169.71242613868498,0.0,114.19509143708879,72.080646164452,192.2928488407554,50.158116855509135,107.3255276024985,0.0,0.0,0.0,166.75231063516804,12.850575168409456,134.5072977991215,121.55087953435563,53.39130038760709,0.0,10.902478750148276,66.16407969899964,23.569010988459013,1.8398673606806852,251.8219676286146,98.37722680555052,0.0,139.75994261044025,65.43349462671054,174.1336177813747,82.55969871469864,137.77768356886406,0.0,0.0,63.30569387898787,137.0894254454479,58.15307559396873,206.01870371297306,127.18002794037633,203.67698863702256,15.025601093278041,56.51601852085546,101.46374690085568,0.056658979330464376,82.78911279891744,0.0,210.38378203428096,94.81021678375785,94.53456491770487,169.1130475618759,125.4623688121519,117.84534560579985,82.82744758644763,59.31273218562186,112.51015919729042,48.95886770478689,0.0,123.91421124379224,94.38001244860695,29.336047625815468,156.57234881749235,220.81765327202564,115.8550281188258,124.5481903237721,31.32469646939999,8.345714155363211,0.0,0.0,253.7824780132272,125.57487430321044,0.0,0.0,0.0,43.55518053141229,192.6946652833845,52.795568677656064,180.86388940670759,191.72882416733762,169.61179631277827,107.58191381109279,54.987532899190576,51.642266816088025,170.82255770744302,113.91070584046331,0.0,136.38322758581256,0.0,0.0,11.112333635950968,0.0,109.59049722723307
20,203.74609772491513,30.190739718016346,40.310009766444395,28.988188783484624,123.25815384534818,227.2441085875017,93.917221362984,0.0,6.027139448258936,28.31539772685482,0.0,132.38375357666405,72.71010644708961,157.0386217065727,0.0,90.01559017241664,56.779510035550395,182.86660685908993,50.87517222707317,103.65880159646727,0.0,0.0,0.0,159.88678987577845,24.722685703966967,148.83048894383853,115.600017911897,49.907573757035316,0.0,21.845348561631894,76.88771048101033,26.383249482381153,17.667295027114108,224.0715051551207,96.1504622285767,0.0,128.0901023518259,72.14459403223807,181.69046579495443,89.69680656911413,150.3044507847601,0.0,0.0,91.18187819182337,138.333478831727,56.585374531302364,191.90643310502452,137.558097156212,216.65401640634843,11.962545918514273,51.284561619212994,90.58697598033444,2.819115495003416,88.33828320026227,0.0,213.87694072165905,93.2656330103072,97.84331035317393,175.26157523670787,110.16201826826276,138.3103120335694,90.87702531602068,59.68817898569522,108.56447125185028,54.63650125065239,0.0,118.91437970060858,92.96079076709968,26.740811479781208,149.19168812357765,213.06319207789588,120.2234955951605,112.54157643856882,39.85718879948075,19.02408302789236,0.0,0.0,259.25383650656687,119.16202313230589,0.0,0.0,0.0,54.27590117246273,176.93078532661946,48.09479559335057,184.32640128474216,193.3289273625881,183.6379389635358,109.39773317987128,57.1095262400475,23.63095733612522,180.08945863514126,115.77440275828661,0.0,135.87485943323168,15.815787430674241,0.0,10.944751308651078,7.136118273557358,104.28153310322054
21,204.9754357033397,32.1469435972255,48.231588869500825,19.445251740169084,109.89765128921478,224.65706679697044,72.59107493386917,0.0,26.617768206593297,15.741163407685292,0.0,128.64599815431097,78.89680783177788,145.92008414176644,0.0,70.56194313095641,34.96849147540409,178.86296545094012,65.77538633770124,113.21379780737405,0.0,0.0,0.024743117088561917,170.6158138921336,42.11340886019392,156.51736749893416,112.7458446964026,37.94894216072933,0.0,34.734447831312245,73.80331235571133,23.718914873631363,20.987941104382536,199.73993559117827,82.15430204458688,0.0,122.49607297817613,81.41380476482364,194.84515771609247,85.86054523988179,161.8879178186325,0.0,0.0,99.5743583016621,134.00986565611578,52.728695610795924,181.69172097600628,145.32652462065033,220.5449216339594,20.556254463682777,41.87864091853112,93.54830943825895,14.31519535336681,91.546959637211,0.0,217.90403400817294,89.25854153969476,95.200591587369,180.35253707829227,100.26719232591964,149.62731222753035,100.65961390217788,52.97481383949196,106.19171215784786,61.22673478830197,0.0,115.4155125480912,86.65317006251897,19.49504038203873,142.85459188758793,192.33104021997758,120.74363272593453,98.92819241346697,60.58444841448071,26.545542293518082,0.0,0.0,255.79799252032217,116.2186998931306,0.0,0.0,23.390760425157467,65.94313376673742,149.3499324731846,57.172196728894264,176.60144351802973,179.72284110764002,189.77099973852668,117.10813735114824,62.864911832049145,1.934688051113966,187.51751951931664,101.72667914489648,0.0,132.41863045583455,36.828974249368,0.0,16.54770353667645,8.551694120183328,96.436761761596
