hour,scenario_0,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.717146937646211,13.099643770316273,3.468626819953732,8.1162393898017,16.29814727039381,6.1860092764825705,1.1513032007234925,7.845245251232071,0.5311920401792705,16.959132375753068,12.99985736454257,13.865055767762648,12.429109893881686,8.156256425894416,5.519562146839819,2.0747888169283435,1.332470080090518,6.426273308601627,2.511304898892452,5.459195502209369,5.80059328128265,16.63633582030313,19.415724344930037,4.778524734929524,3.7217104309056848,6.758838442148832,5.682951567463975,2.058450605095201,0.4426757348330863,12.294516734755652,13.437306289590197,5.525850891085794,17.348767624279933,0.0,6.980662415305768,11.1294738914311,4.772687297930316,3.7540261577821137,9.613016029954949,4.085583506486392,11.412511211573051,4.182700055398707,18.1931791232031,13.774368153745296,0.18874916811437448,4.45632270693278,14.267472170842343,13.15665948594966,1.8125807887899272,2.8726462477412325,0.0,2.8669879113884544,1.5165811996510516,2.2756476283412033,15.375182185572044,13.133343071260203,13.375571294333099,0.0,11.198933556948193,10.321152487027373,3.2246848548200635,3.215522190821181,12.039625419790013,17.052139181375697,11.828436206998568,7.888378487902758,6.741282556740797,3.8467851333818115,3.0917652265456637,5.592922626644285,14.710432076763436,4.875470555826494,4.006917589341802,4.626949054506292,26.06013995197745,2.058887712450593,3.195486709209624,7.330427706735462,4.565162473715812,5.119059484323275,6.330623440251468,3.5553541200541465,7.886936895185938,20.056863128762668,4.899937174392472,7.142664184060476,11.880489417913743,13.51040660692057,9.583769057933564,12.838275333168447,10.159347884957972,9.498823516003323,3.7718661724459506,9.281758980542438,4.4917116367005825,3.3201284655855625,0.9793456392919584,0.0,2.5325144122531533,15.446264820137877
8,8.790619270126157,4.094588718368007,1.8168541022657387,4.150747845602933,3.914838802693279,7.5692944065947,7.11180482409341,6.056220246805045,2.9095834804418903,0.2296201285336883,3.5768691045630585,3.2727511110114733,9.569555808163333,3.9067007673476644,5.063340804605078,0.0,11.974982959036716,3.211144286958085,8.979726862542485,4.4027313282918685,2.2213943385198327,5.457127096662154,2.717978938825907,0.0,1.0391014354109127,3.774100593504972,0.0,2.6663537825128634,7.511655909437827,0.33731122683084624,10.800607922350832,2.766293606776506,7.9366144550104325,3.667656987153332,3.020928681454632,1.4966558772418628,4.578326385777676,10.927600586101494,0.0,3.2038943491256564,0.0,8.414809290060733,12.360877552267642,0.7637549474737098,11.055680861002667,3.8373667294289557,2.3610531040620932,4.132685109331346,1.2177234040474323,7.667246184874534,6.608823285305079,9.570363977026105,5.769708065819169,5.910628583537824,0.0,1.9664027263116166,16.18869628001389,5.2423165154840365,2.570262956474678,8.0699718529904,0.7960728416170246,1.307120568598116,4.714374609404017,6.976732389001631,7.182009888455681,3.8179297739943983,3.12652028224484,6.0692618191006495,3.6466340589819093,3.9295169366217313,3.4513048507375466,8.37732225098101,5.021676075560403,1.494234725657059,3.6485184825162014,7.175499443820862,0.6667618093501413,4.02008477303119,0.4831263253595308,1.542879144086085,8.313473972456915,10.62565725333453,5.662500916329288,3.3180383924233903,7.385797588793684,6.939156985384923,0.0,0.0,9.797956722243487,0.8573912685831959,3.0990830750218503,7.806290137230782,0.0,4.220391329158954,9.438889551463767,0.0,4.947202506666487,9.231371313653433,2.2072383843980323,3.19340559727182
9,13.242284562461057,5.810229894325995,9.70296564839831,12.800601929871227,23.169515971492288,9.431404450821773,14.165883701271913,13.22245068338396,14.85709613733312,19.661213527244072,22.85703621554487,5.964754612339442,10.625486777402685,12.927519245479687,10.891717766387343,11.027329723270732,19.385535247836224,3.855251810258496,18.62357392721017,11.401059217361514,7.983094327982347,19.570207257536026,13.632123954227207,11.26602031115109,13.021504133684013,21.015600204897645,12.545218033973509,14.042109841000721,10.491736366588718,13.425640792893082,5.964027834751143,13.227305994494118,0.0,17.384177797001325,5.828904223256232,8.196259001083625,14.422505800679183,4.026238650455662,7.3080547231409705,23.739919698136216,21.23806292311314,8.918552667205576,12.735107142207715,17.110008500215965,14.08965582203314,11.998723976481777,11.377016614505617,23.243052441757406,14.033832385217979,11.895776900939664,12.951846441775546,16.34822938679637,15.870657015295377,16.706518833214496,16.510970475973064,0.3183664468830649,19.07767577570558,14.502751676528963,13.5166006785132,13.391375450008395,17.306957959838325,6.55562086577795,8.549088449549462,8.614046471736998,15.159806179244397,6.550378457340225,17.393118552572982,9.978993318883079,15.418989999969899,14.447734161286457,8.287263218642043,7.617856743442809,12.795879855434674,6.906120996626384,20.05744894480008,5.875572127837552,14.540871765854813,7.752578509003456,21.92669739890014,16.88843188002523,5.897385056888511,9.807963815291615,11.307295115359072,12.2588901768349,7.002227201660529,20.97519698638093,6.147547082206113,11.820777482289687,12.12842096281466,13.026533732871037,11.002839816461103,17.128318393733046,12.735994207781708,9.49839029837255,18.15047248014562,0.0,11.964301356528065,9.784660129739178,6.491876029625842,15.59810978382782
