set_number,combine objective,solar objective,wind objective,ratio
1,14.962,0.31,14.416,1.02
2,14.973,0.305,14.485,1.01
3,12.39,0.298,11.896,1.02
4,13.894,0.293,13.31,1.02
5,10.554,0.297,9.903,1.03
6,14.862,0.292,14.277,1.02
7,13.722,0.298,13.095,1.02
8,11.92,0.301,11.296,1.03
9,11.629,0.301,10.994,1.03
10,12.696,0.297,12.177,1.02
