set_number,combine objective,solar objective,wind objective,ratio
1,2.102,0.098,1.906,1.05
2,2.384,0.095,2.226,1.03
3,2.224,0.094,2.027,1.05
4,2.219,0.093,1.999,1.06
5,2.142,0.091,1.984,1.03
6,2.351,0.094,2.114,1.06
7,2.439,0.094,2.267,1.03
8,2.079,0.094,1.875,1.06
9,2.149,0.088,1.97,1.04
10,2.112,0.089,1.911,1.06
