set_number,combine objective,solar objective,wind objective,ratio
1,61.556,56.049,2.376,1.05
2,64.287,59.012,2.171,1.05
3,62.353,56.866,2.244,1.05
4,62.407,56.962,2.602,1.05
5,63.23,58.347,1.963,1.05
6,61.381,55.5,2.241,1.06
7,61.687,57.318,1.971,1.04
8,61.921,57.101,1.981,1.05
9,64.547,59.496,2.428,1.04
10,61.803,55.946,2.35,1.06
