set_number,combine objective,solar objective,wind objective,ratio
1,17.207,16.776,0.109,1.02
2,17.209,16.905,0.093,1.01
3,16.634,16.45,0.119,1.0
4,17.477,17.209,0.104,1.01
5,16.832,16.495,0.095,1.01
6,17.109,16.833,0.112,1.01
7,16.176,15.854,0.102,1.01
8,16.876,16.65,0.089,1.01
9,17.391,17.02,0.096,1.02
10,16.735,16.442,0.109,1.01
