set_number,combine objective,solar objective,wind objective,ratio
1,15.679,2.076,12.163,1.1
2,14.156,2.191,10.397,1.12
3,15.712,2.213,12.04,1.1
4,13.861,2.199,10.259,1.11
5,16.202,2.193,12.825,1.08
6,16.214,2.276,13.277,1.04
7,18.369,2.254,15.651,1.03
8,14.503,2.216,11.264,1.08
9,19.453,2.272,15.619,1.09
10,15.08,2.327,11.52,1.09
