set_number,combine objective,solar objective,wind objective,ratio
1,37.206,0.442,36.592,1.0
2,44.726,0.427,43.98,1.01
3,34.244,0.436,33.213,1.02
4,31.293,0.414,30.253,1.02
5,36.082,0.439,35.19,1.01
6,39.015,0.442,38.052,1.01
7,33.005,0.446,31.864,1.02
8,32.859,0.432,31.891,1.02
9,32.18,0.44,31.366,1.01
10,32.725,0.432,31.786,1.02
