set_number,combine objective,solar objective,wind objective,ratio
1,410.999,255.509,76.46,1.24
2,389.403,236.805,79.072,1.23
3,398.79,245.246,71.415,1.26
4,408.794,244.119,86.052,1.24
5,398.93,254.037,70.604,1.23
6,426.426,254.286,110.465,1.17
7,407.725,245.792,94.489,1.2
8,431.8,249.299,99.771,1.24
9,390.452,248.603,78.374,1.19
10,386.365,246.016,76.734,1.2
