set_number,combine objective,solar objective,wind objective,ratio
1,108.024,5.003,98.724,1.04
2,112.15,5.086,103.484,1.03
3,103.738,5.125,94.509,1.04
4,103.962,5.115,95.786,1.03
5,107.724,5.223,98.379,1.04
6,101.668,5.038,92.849,1.04
7,101.915,5.073,94.378,1.02
8,100.695,5.068,92.034,1.04
9,102.102,5.249,93.524,1.03
10,109.731,5.189,100.141,1.04
