set_number,combine objective,solar objective,wind objective,ratio
1,5106.314,2685.79,1321.256,1.27
2,4594.738,2659.768,1304.697,1.16
3,4788.883,2681.47,1311.674,1.2
4,4883.532,2723.062,1280.973,1.22
5,5299.029,2756.016,1602.103,1.22
6,4839.836,2699.921,1316.382,1.21
7,4968.363,2732.247,1294.531,1.23
8,5664.085,2677.209,1731.512,1.28
9,5236.518,2828.237,1371.613,1.25
10,5094.507,2729.564,1428.87,1.23
