set_number,combine objective,solar objective,wind objective,ratio
1,44.583,0.645,43.413,1.01
2,27.35,0.632,26.168,1.02
3,35.773,0.643,34.622,1.01
4,35.828,0.641,34.645,1.02
5,30.663,0.668,29.593,1.01
6,31.233,0.629,30.015,1.02
7,41.324,0.638,40.374,1.01
8,37.723,0.653,36.652,1.01
9,34.323,0.653,33.299,1.01
10,41.223,0.653,40.164,1.01
