set_number,combine objective,solar objective,wind objective,ratio
1,2.339,0.106,2.128,1.05
2,2.943,0.104,2.754,1.03
3,2.482,0.104,2.324,1.02
4,2.708,0.107,2.52,1.03
5,2.433,0.102,2.249,1.03
6,2.911,0.103,2.689,1.04
7,2.87,0.103,2.72,1.02
8,2.263,0.104,2.082,1.04
9,2.302,0.101,2.126,1.03
10,2.47,0.099,2.276,1.04
