set_number,combine objective,solar objective,wind objective,ratio
1,15.399,3.458,9.477,1.19
2,16.174,3.266,10.986,1.13
3,15.773,3.393,9.328,1.24
4,15.275,3.391,8.658,1.27
5,15.249,3.31,8.473,1.29
6,14.864,3.123,9.23,1.2
7,14.813,3.143,8.915,1.23
8,16.767,3.25,9.791,1.29
9,15.196,3.374,8.917,1.24
10,15.872,3.332,9.183,1.27
