set_number,combine objective,solar objective,wind objective,ratio
1,364.209,240.98,66.275,1.19
2,339.434,237.257,54.854,1.16
3,357.802,242.403,58.294,1.19
4,381.089,243.08,93.396,1.13
5,366.679,233.08,80.282,1.17
6,348.743,235.385,56.646,1.19
7,363.213,240.019,84.862,1.12
8,348.71,241.907,66.221,1.13
9,365.818,241.498,77.513,1.15
10,368.414,240.465,67.88,1.19
