set_number,combine objective,solar objective,wind objective,ratio
1,2005.722,1498.295,322.563,1.1
2,1982.412,1516.559,292.605,1.1
3,2038.145,1555.79,323.959,1.08
4,1998.968,1534.937,287.506,1.1
5,2004.842,1556.156,293.571,1.08
6,2031.35,1534.461,353.618,1.08
7,2016.857,1514.34,334.307,1.09
8,1987.689,1537.237,294.617,1.09
9,2045.642,1521.707,348.252,1.09
10,2073.828,1508.503,339.091,1.12
