set_number,combine objective,solar objective,wind objective,ratio
1,15.604,2.413,10.964,1.17
2,15.003,2.405,10.849,1.13
3,15.626,2.469,11.802,1.09
4,15.855,2.371,11.249,1.16
5,15.564,2.341,11.454,1.13
6,17.603,2.396,13.863,1.08
7,15.344,2.494,11.559,1.09
8,16.279,2.424,12.163,1.12
9,16.54,2.528,12.204,1.12
10,15.685,2.493,11.364,1.13
