set_number,combine objective,solar objective,wind objective,ratio
1,54.571,50.417,1.751,1.05
2,57.163,50.274,1.741,1.1
3,55.923,49.681,1.735,1.09
4,53.952,49.306,1.725,1.06
5,55.241,50.157,1.675,1.07
6,54.637,48.737,1.73,1.08
7,54.381,50.03,1.681,1.05
8,55.77,50.088,1.657,1.08
9,56.744,51.571,1.752,1.06
10,53.565,48.365,1.757,1.07
