set_number,combine objective,solar objective,wind objective,ratio
1,379.548,243.746,66.791,1.22
2,362.788,223.196,65.251,1.26
3,372.868,230.269,65.638,1.26
4,380.208,226.04,71.127,1.28
5,376.569,238.978,65.231,1.24
6,393.228,237.56,89.782,1.2
7,383.089,233.808,74.075,1.24
8,400.661,235.858,74.418,1.29
9,367.593,235.44,66.822,1.22
10,358.571,233.757,65.572,1.2
