set_number,combine objective,solar objective,wind objective,ratio
1,1573.077,716.572,625.731,1.17
2,1451.034,727.152,473.802,1.21
3,1465.483,724.531,481.272,1.22
4,1461.102,730.739,458.551,1.23
5,1404.066,720.732,405.118,1.25
6,1467.087,735.074,436.76,1.25
7,1497.645,720.975,424.661,1.31
8,1506.167,707.045,447.391,1.3
9,1438.766,701.362,439.108,1.26
10,1483.272,705.966,424.863,1.31
