set_number,combine objective,solar objective,wind objective,ratio
1,151.612,131.891,8.278,1.08
2,151.52,125.102,10.248,1.12
3,147.942,128.302,8.383,1.08
4,144.153,124.818,8.16,1.08
5,152.38,126.146,8.399,1.13
6,152.507,123.032,9.182,1.15
7,148.705,124.346,8.234,1.12
8,145.32,121.885,8.62,1.11
9,146.581,124.372,8.492,1.1
10,149.407,123.368,8.583,1.13
