set_number,combine objective,solar objective,wind objective,ratio
1,164.688,138.913,9.102,1.11
2,165.239,135.605,13.046,1.11
3,160.068,136.62,10.152,1.09
4,159.935,139.931,8.763,1.08
5,162.31,137.061,9.437,1.11
6,162.757,136.34,13.539,1.09
7,157.57,137.312,8.975,1.08
8,161.589,133.274,10.083,1.13
9,159.721,133.103,9.317,1.12
10,158.947,132.287,11.588,1.1
