set_number,combine objective,solar objective,wind objective,ratio
1,276.537,93.348,117.101,1.31
2,258.685,95.385,113.211,1.24
3,262.406,93.202,112.836,1.27
4,278.208,89.147,128.129,1.28
5,272.722,94.144,113.496,1.31
6,305.19,89.142,118.958,1.47
7,262.45,91.628,117.815,1.25
8,246.103,92.244,110.215,1.22
9,257.785,94.696,111.558,1.25
10,267.796,97.552,122.994,1.21
