set_number,combine objective,solar objective,wind objective,ratio
1,120.136,5.804,108.564,1.05
2,126.543,5.867,112.584,1.07
3,117.897,5.998,107.286,1.04
4,115.192,5.914,103.007,1.06
5,124.356,5.899,113.679,1.04
6,113.564,5.806,99.94,1.07
7,113.147,5.779,101.247,1.06
8,109.807,5.805,98.807,1.05
9,111.626,6.036,100.529,1.05
10,132.475,5.835,121.21,1.04
