set_number,combine objective,solar objective,wind objective,ratio
1,1927.692,1443.086,271.197,1.12
2,1900.685,1478.287,241.28,1.11
3,1947.388,1490.609,248.593,1.12
4,1894.728,1496.001,236.014,1.09
5,1936.956,1497.324,242.343,1.11
6,1940.852,1474.876,292.571,1.1
7,1932.594,1468.1,277.016,1.11
8,1922.488,1482.304,240.208,1.12
9,1932.724,1478.164,281.689,1.1
10,1985.682,1455.644,304.346,1.13
