set_number,combine objective,solar objective,wind objective,ratio
1,33.029,32.652,0.087,1.01
2,35.193,34.994,0.083,1.0
3,32.949,32.618,0.085,1.01
4,33.518,33.134,0.09,1.01
5,36.478,36.246,0.085,1.0
6,32.76,32.399,0.087,1.01
7,34.258,34.041,0.083,1.0
8,33.025,32.584,0.088,1.01
9,33.817,33.613,0.083,1.0
10,32.075,31.811,0.083,1.01
