set_number,combine objective,solar objective,wind objective,ratio
1,39.377,39.041,0.138,1.01
2,40.124,39.873,0.096,1.0
3,38.77,38.281,0.104,1.01
4,38.36,38.196,0.152,1.0
5,40.663,40.293,0.098,1.01
6,38.634,38.275,0.135,1.01
7,38.833,38.444,0.093,1.01
8,38.449,38.112,0.105,1.01
9,38.742,38.517,0.107,1.0
10,38.849,38.568,0.093,1.0
