set_number,combine objective,solar objective,wind objective,ratio
1,357.28,69.384,275.032,1.04
2,386.749,69.363,306.32,1.03
3,294.912,68.882,209.146,1.06
4,326.453,70.237,246.124,1.03
5,362.235,68.85,279.271,1.04
6,345.692,70.169,260.365,1.05
7,325.153,69.09,244.405,1.04
8,383.197,68.98,302.585,1.03
9,353.073,70.177,273.887,1.03
10,372.939,68.671,296.936,1.02
