set_number,combine objective,solar objective,wind objective,ratio
1,12.527,0.282,11.808,1.04
2,10.817,0.277,10.187,1.03
3,9.79,0.27,9.228,1.03
4,9.919,0.269,9.277,1.04
5,9.39,0.275,8.793,1.04
6,10.737,0.273,10.012,1.04
7,11.062,0.263,10.476,1.03
8,9.734,0.259,9.147,1.03
9,9.587,0.272,9.026,1.03
10,10.479,0.269,9.791,1.04
