set_number,combine objective,solar objective,wind objective,ratio
1,158.855,27.781,119.141,1.08
2,128.846,28.815,86.83,1.11
3,157.641,29.279,107.292,1.15
4,148.032,27.351,110.827,1.07
5,155.019,26.979,108.538,1.14
6,137.479,28.604,95.56,1.11
7,119.891,27.985,72.69,1.19
8,133.142,28.237,88.445,1.14
9,148.969,29.332,106.353,1.1
10,152.492,28.748,103.592,1.15
