set_number,combine objective,solar objective,wind objective,ratio
1,18.826,3.782,12.471,1.16
2,19.823,3.537,13.697,1.15
3,18.64,3.736,12.134,1.17
4,16.519,3.67,10.2,1.19
5,16.714,3.596,10.607,1.18
6,16.891,3.552,10.81,1.18
7,17.212,3.603,11.529,1.14
8,19.089,3.54,12.272,1.21
9,16.607,3.666,10.638,1.16
10,19.187,3.682,13.787,1.1
