set_number,combine objective,solar objective,wind objective,ratio
1,1890.353,891.037,775.239,1.13
2,1907.84,895.947,875.058,1.08
3,1958.635,887.234,913.966,1.09
4,2136.026,902.765,1079.156,1.08
5,2031.637,893.571,954.285,1.1
6,1886.809,887.11,788.394,1.13
7,2013.632,886.525,1034.992,1.05
8,1978.858,900.256,815.652,1.15
9,1943.113,883.862,828.344,1.13
10,1947.399,900.051,808.903,1.14
