Date,Hour,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
01/01/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 04:00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 05:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 06:00,6,0.0047,0.0,0.0087,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0085,0.0,0.0,0.0,0.0,0.0298,0.0174,0.0,0.0,0.0,0.0,0.0102
01/01/2015 07:00,7,0.3109,0.028,0.068,0.0,0.192,0.0145,0.0232,0.0035,0.0,0.0251,0.1433,0.0,0.0,0.0,0.0466,0.0573,0.0,0.0438,0.0307,0.0,0.0307,0.1894,0.1503,0.0,0.0,0.0251,0.0,0.1262,0.0894,0.0,0.0112,0.0631,0.0,0.1835
01/01/2015 08:00,8,0.5011,0.1133,0.1303,0.0197,0.3029,0.1077,0.0402,0.0388,0.0359,0.0276,0.2283,0.1406,0.0189,0.0672,0.104,0.1151,0.0,0.2022,0.0404,0.0154,0.0377,0.3157,0.2089,0.0109,0.0,0.0503,0.0417,0.1602,0.1567,0.0256,0.1144,0.128,0.0144,0.2889
01/01/2015 09:00,9,0.6248,0.1273,0.1615,0.2328,0.3546,0.1638,0.0464,0.1228,0.0096,0.0311,0.2874,0.3683,0.0195,0.2377,0.1457,0.1321,0.0182,0.3108,0.0396,0.0661,0.0379,0.3931,0.2486,0.1247,0.0202,0.0577,0.422,0.1688,0.1773,0.0288,0.1536,0.1434,0.0188,0.3502
01/01/2015 10:00,10,0.6846,0.1161,0.1629,0.3922,0.3824,0.1852,0.0416,0.1732,0.0269,0.0269,0.2999,0.5314,0.0188,0.3499,0.1547,0.1127,0.0259,0.3962,0.0326,0.0638,0.0342,0.4238,0.231,0.1603,0.0215,0.0502,0.6306,0.1569,0.1711,0.0244,0.1435,0.1015,0.0357,0.3623
01/01/2015 11:00,11,0.6844,0.1133,0.1614,0.456,0.3692,0.1868,0.076,0.1927,0.0167,0.025,0.3133,0.6067,0.0185,0.4039,0.1679,0.1093,0.0326,0.4221,0.0267,0.0813,0.0329,0.4229,0.2642,0.1948,0.0222,0.0581,0.7312,0.1456,0.155,0.0295,0.1329,0.0879,0.0426,0.3679
01/01/2015 12:00,12,0.5985,0.1091,0.1409,0.4424,0.3134,0.1816,0.0885,0.1974,0.0162,0.0186,0.2635,0.6422,0.0193,0.414,0.1619,0.0901,0.0366,0.4102,0.0182,0.0986,0.0304,0.3697,0.2671,0.194,0.0265,0.0621,0.7729,0.1194,0.12,0.027,0.1214,0.0806,0.0488,0.3285
01/01/2015 13:00,13,0.4449,0.0993,0.1028,0.3021,0.2256,0.1751,0.0677,0.149,0.0163,0.0208,0.2048,0.625,0.0155,0.3775,0.135,0.0637,0.0403,0.3495,0.0247,0.0695,0.0177,0.2738,0.2304,0.1313,0.021,0.0567,0.7656,0.0763,0.0706,0.0257,0.1012,0.0594,0.0437,0.2486
01/01/2015 14:00,14,0.2441,0.0643,0.0412,0.1838,0.0657,0.1418,0.0266,0.0608,0.0039,0.0,0.1135,0.5572,0.0,0.2835,0.0672,0.0291,0.036,0.2269,0.0,0.0377,0.0,0.1427,0.1316,0.0808,0.0174,0.0265,0.6993,0.0243,0.0153,0.0153,0.04,0.032,0.0351,0.1303
01/01/2015 15:00,15,0.0021,0.021,0.0023,0.0292,0.0,0.0539,0.0068,0.0051,0.0,0.0,0.0067,0.4141,0.0,0.13,0.0045,0.0,0.023,0.0595,0.0,0.0038,0.0,0.0022,0.0053,0.0065,0.0,0.0,0.5742,0.0,0.0,0.0,0.0035,0.0,0.0177,0.0025
01/01/2015 16:00,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776,0.0,0.0197,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
01/01/2015 17:00,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 18:00,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 04:00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 05:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 06:00,6,0.0049,0.0,0.0083,0.0,0.0289,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0094,0.0,0.0,0.0,0.0,0.0267,0.0165,0.0,0.0,0.0,0.0,0.0103
02/01/2015 07:00,7,0.3188,0.0294,0.0698,0.0,0.1529,0.0144,0.0223,0.0035,0.0,0.0251,0.2061,0.0,0.0,0.0,0.0497,0.0484,0.0,0.0635,0.0307,0.0,0.0305,0.1943,0.2508,0.0,0.0,0.0253,0.0,0.1116,0.0899,0.0,0.026,0.0336,0.0,0.2198
02/01/2015 08:00,8,0.5202,0.1636,0.1644,0.0044,0.2611,0.0925,0.0822,0.0207,0.0345,0.0252,0.3598,0.1421,0.0175,0.0618,0.1692,0.1054,0.0,0.2263,0.0232,0.0049,0.0162,0.3423,0.395,0.0058,0.0,0.0702,0.0368,0.1685,0.1596,0.0216,0.1606,0.0866,0.0144,0.3583
02/01/2015 09:00,9,0.6443,0.2727,0.2096,0.0296,0.2988,0.1817,0.0968,0.0411,0.0947,0.0262,0.4423,0.3605,0.0191,0.1463,0.2366,0.1152,0.02,0.3692,0.029,0.0093,0.021,0.427,0.4877,0.1193,0.0215,0.0935,0.3926,0.1813,0.1826,0.0353,0.202,0.145,0.0794,0.4382
02/01/2015 10:00,10,0.7024,0.3315,0.2005,0.0686,0.285,0.2269,0.1035,0.0584,0.1591,0.0252,0.4993,0.5193,0.0204,0.1977,0.2572,0.1141,0.1291,0.4479,0.0323,0.0266,0.0249,0.4514,0.5353,0.3069,0.0274,0.0925,0.5864,0.151,0.1438,0.0533,0.2741,0.1837,0.1935,0.4605
02/01/2015 11:00,11,0.6866,0.3692,0.19,0.1692,0.2859,0.2324,0.0827,0.0838,0.1694,0.0331,0.4884,0.5997,0.0195,0.2534,0.2513,0.1382,0.2654,0.4898,0.0321,0.0465,0.0221,0.4383,0.5355,0.4142,0.0378,0.0759,0.6895,0.1411,0.1286,0.0617,0.3105,0.2037,0.2873,0.4503
02/01/2015 12:00,12,0.6178,0.2657,0.156,0.2892,0.2473,0.2092,0.045,0.0825,0.1506,0.0271,0.4189,0.6247,0.016,0.281,0.2206,0.1562,0.3415,0.4453,0.0229,0.0698,0.0213,0.3869,0.4809,0.3781,0.0392,0.0622,0.7361,0.1097,0.0915,0.0667,0.2901,0.153,0.3272,0.3967
02/01/2015 13:00,13,0.491,0.1385,0.1128,0.3419,0.1544,0.1301,0.0285,0.0794,0.1038,0.0197,0.3343,0.5886,0.0159,0.2644,0.1739,0.1332,0.334,0.3411,0.018,0.0496,0.0185,0.3019,0.3732,0.2894,0.0269,0.0452,0.7165,0.076,0.0517,0.0288,0.1676,0.0787,0.2898,0.3053
02/01/2015 14:00,14,0.2806,0.0755,0.0545,0.2572,0.0456,0.0924,0.015,0.0413,0.0355,0.0,0.1676,0.5114,0.0,0.1903,0.0939,0.0573,0.233,0.2076,0.0,0.0444,0.0,0.1675,0.1987,0.1876,0.019,0.0222,0.6478,0.0296,0.0151,0.0151,0.053,0.0238,0.2019,0.1648
02/01/2015 15:00,15,0.0017,0.021,0.0022,0.0659,0.0,0.0315,0.0073,0.0061,0.0,0.0,0.0063,0.3403,0.0,0.0815,0.0045,0.0125,0.0859,0.0539,0.0,0.0142,0.0,0.002,0.0047,0.0104,0.0,0.0,0.4907,0.0,0.0,0.0,0.0035,0.0,0.0674,0.0021
02/01/2015 16:00,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.0,0.0195,0.0,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
02/01/2015 17:00,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 18:00,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 04:00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 05:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 06:00,6,0.0047,0.0,0.008,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0053,0.0,0.0,0.0,0.0,0.0284,0.016,0.0,0.0,0.0,0.0,0.0087
03/01/2015 07:00,7,0.1235,0.0392,0.0399,0.0,0.0973,0.0145,0.0252,0.0035,0.0,0.0256,0.1655,0.0,0.0,0.0,0.0262,0.0493,0.0,0.0516,0.0301,0.0,0.0308,0.0817,0.0679,0.0,0.0,0.028,0.0,0.1044,0.0536,0.0,0.0109,0.0568,0.0,0.0817
03/01/2015 08:00,8,0.3332,0.2266,0.1026,0.0037,0.1627,0.0822,0.0522,0.0177,0.0316,0.0421,0.307,0.1509,0.0172,0.0582,0.0975,0.2134,0.0,0.1996,0.0442,0.0111,0.0334,0.2179,0.2797,0.0055,0.0,0.0956,0.0393,0.1448,0.1078,0.0257,0.0749,0.1708,0.0145,0.2402
03/01/2015 09:00,9,0.3904,0.2993,0.1681,0.017,0.2668,0.1504,0.0798,0.0381,0.1182,0.0463,0.382,0.4053,0.0262,0.1122,0.168,0.3891,0.0179,0.3293,0.0591,0.019,0.0462,0.2793,0.4242,0.0212,0.0218,0.1314,0.4147,0.1545,0.1683,0.077,0.1113,0.2672,0.0366,0.3276
03/01/2015 10:00,10,0.5698,0.3245,0.1975,0.0275,0.3034,0.1856,0.1132,0.0491,0.196,0.0409,0.4738,0.5403,0.0236,0.1385,0.2006,0.4423,0.0735,0.4187,0.0441,0.022,0.0538,0.3836,0.5366,0.0335,0.0381,0.136,0.6183,0.1556,0.1945,0.1235,0.128,0.2993,0.0626,0.4336
03/01/2015 11:00,11,0.6884,0.2769,0.2141,0.0398,0.3074,0.1702,0.1142,0.0519,0.2198,0.0332,0.5341,0.6214,0.0334,0.149,0.233,0.4252,0.165,0.4559,0.0396,0.0294,0.0625,0.4512,0.5688,0.0872,0.0405,0.1403,0.7189,0.1515,0.1952,0.1279,0.1435,0.2914,0.0652,0.4841
03/01/2015 12:00,12,0.6217,0.2364,0.1963,0.0642,0.2872,0.147,0.0943,0.0536,0.2028,0.0293,0.4934,0.6496,0.0231,0.1473,0.2306,0.3283,0.2446,0.4181,0.0354,0.045,0.0398,0.409,0.4776,0.0785,0.0474,0.13,0.7631,0.1335,0.1619,0.0945,0.1202,0.2302,0.0788,0.4204
03/01/2015 13:00,13,0.4439,0.151,0.1466,0.0462,0.2167,0.1243,0.0498,0.0407,0.1465,0.0184,0.3782,0.6297,0.0159,0.1363,0.19,0.1933,0.2515,0.3185,0.0326,0.0326,0.0178,0.2952,0.3688,0.0415,0.0285,0.0931,0.7582,0.1043,0.1033,0.0379,0.1231,0.1342,0.0858,0.3053
03/01/2015 14:00,14,0.2312,0.0741,0.0567,0.0279,0.0835,0.088,0.0223,0.0227,0.0341,0.0,0.1893,0.5568,0.0,0.1028,0.0845,0.0851,0.1681,0.2004,0.0,0.0702,0.0,0.144,0.2039,0.033,0.0205,0.0303,0.6944,0.0327,0.0289,0.017,0.0495,0.0548,0.0828,0.1547
03/01/2015 15:00,15,0.0013,0.0182,0.0023,0.0167,0.0,0.0393,0.0073,0.0073,0.0,0.0,0.0059,0.4132,0.0,0.0603,0.0045,0.015,0.0779,0.0485,0.0,0.0346,0.0,0.0018,0.0043,0.0061,0.0,0.0,0.5717,0.0,0.0,0.0,0.0029,0.0,0.0407,0.0019
03/01/2015 16:00,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853,0.0,0.0202,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484,0.0,0.0,0.0,0.0,0.0,0.0094,0.0
03/01/2015 17:00,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 18:00,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 04:00,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 05:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2015 06:00,6,0.0045,0.0,0.0078,0.0,0.0224,0.0,0.0,0.0,0.0,0.0,0.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0074,0.0,0.0,0.0,0.0,0.0282,0.0157,0.0,0.0,0.0,0.0,0.0092
04/01/2015 07:00,7,0.04,0.0308,0.0431,0.0,0.0846,0.0158,0.0213,0.0036,0.0,0.0266,0.1403,0.0,0.0,0.0,0.0534,0.09,0.0,0.0527,0.03,0.0,0.031,0.0415,0.2271,0.0,0.0,0.0272,0.0,0.0652,0.0329,0.0,0.0362,0.0557,0.0,0.1
04/01/2015 08:00,8,0.0516,0.1315,0.1398,0.0156,0.1098,0.1023,0.0561,0.044,0.0372,0.0421,0.2078,0.1369,0.0172,0.0595,0.2151,0.2461,0.0,0.2237,0.0493,0.0657,0.0336,0.0957,0.3415,0.0113,0.0,0.1028,0.0344,0.0987,0.0644,0.0269,0.2209,0.1572,0.0149,0.1525
04/01/2015 09:00,9,0.0689,0.1846,0.228,0.1985,0.098,0.1961,0.0972,0.1458,0.1808,0.045,0.2626,0.3399,0.0192,0.1538,0.3628,0.3684,0.0179,0.3748,0.0778,0.2375,0.0462,0.1484,0.4382,0.2061,0.0224,0.1597,0.4122,0.1031,0.0932,0.1205,0.3439,0.226,0.0469,0.2001
04/01/2015 10:00,10,0.0435,0.2196,0.2669,0.2685,0.0733,0.2601,0.1069,0.1727,0.3211,0.03,0.2631,0.4878,0.0204,0.21,0.4291,0.4124,0.0522,0.4409,0.0751,0.3221,0.0564,0.1552,0.4598,0.3124,0.0489,0.1597,0.6183,0.1001,0.1046,0.2315,0.4264,0.234,0.1205,0.2026
04/01/2015 11:00,11,0.0609,0.2266,0.2853,0.3446,0.0988,0.3269,0.1258,0.1819,0.3722,0.0265,0.2823,0.5701,0.0197,0.2494,0.4512,0.4032,0.0809,0.4811,0.0723,0.3796,0.0702,0.1731,0.4727,0.3778,0.0575,0.1684,0.7214,0.0988,0.1194,0.2652,0.4574,0.1987,0.1888,0.2177
04/01/2015 12:00,12,0.0611,0.2098,0.2695,0.3779,0.0999,0.338,0.1674,0.1494,0.3325,0.0248,0.2254,0.594,0.0191,0.2549,0.4239,0.3315,0.1039,0.4473,0.0555,0.3499,0.045,0.1653,0.2948,0.424,0.0466,0.1516,0.7656,0.0886,0.115,0.1933,0.434,0.1415,0.2125,0.157
04/01/2015 13:00,13,0.0591,0.1678,0.2115,0.3565,0.0648,0.2899,0.1364,0.1006,0.204,0.0175,0.1738,0.5785,0.0161,0.2284,0.3307,0.2489,0.1131,0.3789,0.03,0.3335,0.0227,0.1353,0.1021,0.3632,0.0282,0.1135,0.7582,0.0682,0.0923,0.0724,0.3416,0.1328,0.1795,0.0845
