forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,DK,-0.00000,3.61181,18.17577,5.03232
332,0.10000,6,DK,0.00579,3.20303,13.48839,4.20354
332,0.10000,7,DK,-0.00000,3.83450,13.51336,3.52415
332,0.10000,8,DK,4.53287,2.88130,21.60524,2.91405
332,0.10000,9,DK,-0.00000,4.33670,13.57534,3.13034
332,0.10000,10,DK,3.94365,1.98910,21.04120,3.54662
362,0.01000,1,DK,-0.00000,-0.00000,-0.00000,---
362,0.01000,2,DK,-0.00000,-0.00000,-0.00000,---
362,0.01000,3,DK,-0.00000,-0.00000,-0.00000,---
362,0.01000,4,DK,-0.00000,-0.00000,0.65047,---
362,0.01000,5,DK,1.75238,-0.00000,5.45543,3.11315
362,0.01000,6,DK,-0.00000,-0.00000,1.09486,---
362,0.01000,7,DK,-0.00000,-0.00000,1.14749,---
362,0.01000,8,DK,4.44537,-0.00000,9.51465,2.14035
362,0.01000,9,DK,-0.00000,-0.00000,3.64856,---
362,0.01000,10,DK,-0.00000,-0.00000,2.40376,---
362,0.05000,1,DK,6.27393,-0.00000,6.50778,1.03727
362,0.05000,2,DK,-0.00000,-0.00000,2.96077,---
362,0.05000,3,DK,-0.00000,-0.00000,2.12103,---
362,0.05000,4,DK,1.49934,-0.00000,7.14184,4.76332
362,0.05000,5,DK,28.94281,-0.00000,38.15980,1.31846
362,0.05000,6,DK,-0.00000,-0.00000,4.89250,---
362,0.05000,7,DK,2.82400,-0.00000,9.18877,3.25381
362,0.05000,8,DK,40.17303,-0.00000,53.32550,1.32740
362,0.05000,9,DK,15.78670,-0.00000,17.84631,1.13046
362,0.05000,10,DK,91.03848,-0.00000,98.79878,1.08524
362,0.10000,1,DK,21.63347,0.00297,22.55612,1.04251
362,0.10000,2,DK,12.76127,-0.00000,27.13772,2.12657
362,0.10000,3,DK,2.76402,-0.00000,8.41339,3.04390
362,0.10000,4,DK,61.55319,-0.00000,67.20069,1.09175
362,0.10000,5,DK,86.62039,-0.00000,93.03112,1.07401
362,0.10000,6,DK,12.16732,-0.00000,19.21883,1.57955
362,0.10000,7,DK,50.05385,-0.00000,54.51638,1.08915
362,0.10000,8,DK,140.24779,0.00000,144.83768,1.03273
362,0.10000,9,DK,94.68602,-0.00000,104.13199,1.09976
362,0.10000,10,DK,200.42798,-0.00000,215.14178,1.07341
