forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,2,CZ,-0.00000,15.92869,27.85370,1.74865
332,0.10000,3,CZ,-0.00000,13.42053,24.72268,1.84215
332,0.10000,4,CZ,0.01096,10.82996,22.31524,2.05843
332,0.10000,5,CZ,-0.00000,16.46365,26.36124,1.60118
332,0.10000,6,CZ,-0.00000,19.73208,26.64100,1.35014
332,0.10000,7,CZ,-0.00000,17.99924,26.05955,1.44781
332,0.10000,8,CZ,-0.00000,16.18759,26.23357,1.62060
332,0.10000,9,CZ,-0.00000,19.77652,29.17298,1.47513
332,0.10000,10,CZ,-0.00000,11.42677,22.14685,1.93815
362,0.01000,1,CZ,-0.00000,1.28021,6.40900,5.00621
362,0.01000,2,CZ,-0.00000,2.94175,11.95269,4.06312
362,0.01000,3,CZ,-0.00000,1.77770,10.16770,5.71958
362,0.01000,4,CZ,-0.00000,-0.00000,4.95970,---
362,0.01000,5,CZ,-0.00000,-0.00000,9.80998,---
362,0.01000,6,CZ,-0.00000,1.93600,7.01829,3.62515
362,0.01000,7,CZ,-0.00000,2.45540,9.02790,3.67675
362,0.01000,8,CZ,-0.00000,2.44308,10.45970,4.28136
362,0.01000,9,CZ,-0.00000,0.86785,9.31810,10.73699
362,0.01000,10,CZ,-0.00000,2.33458,7.98143,3.41879
362,0.05000,1,CZ,0.03370,6.36834,11.49428,1.79541
362,0.05000,2,CZ,-0.00000,9.53402,18.90295,1.98268
362,0.05000,3,CZ,-0.00000,6.34348,15.49503,2.44267
362,0.05000,4,CZ,-0.00000,5.44570,11.03192,2.02580
362,0.05000,5,CZ,0.55081,5.29039,15.24253,2.60949
362,0.05000,6,CZ,-0.00000,5.87121,12.14916,2.06928
362,0.05000,7,CZ,-0.00000,8.07977,18.70295,2.31479
362,0.05000,8,CZ,-0.00000,8.00427,18.64943,2.32994
362,0.05000,9,CZ,-0.00000,4.99690,16.91876,3.38585
362,0.05000,10,CZ,-0.00000,6.42152,13.68935,2.13179
362,0.10000,1,CZ,2.45222,8.60079,16.69621,1.51056
362,0.10000,2,CZ,0.39485,15.55392,23.47690,1.47202
362,0.10000,3,CZ,0.62046,11.39700,23.50072,1.95555
362,0.10000,4,CZ,0.07688,9.22829,17.92524,1.92637
362,0.10000,5,CZ,6.74131,9.90539,21.16315,1.27131
362,0.10000,6,CZ,-0.00000,12.24319,19.82500,1.61927
362,0.10000,7,CZ,0.02608,16.14295,24.90180,1.54009
362,0.10000,8,CZ,0.28096,12.78098,25.75356,1.97165
362,0.10000,9,CZ,0.80426,11.55955,21.50501,1.73935
362,0.10000,10,CZ,-0.00000,11.04516,19.92423,1.80389
