forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,ES,-0.00000,381.58260,602.83048,1.57982
332,0.10000,6,ES,-0.00000,379.15859,495.57053,1.30703
332,0.10000,7,ES,9.37958,372.71637,579.46335,1.51654
332,0.10000,8,ES,44.80189,370.55994,575.04246,1.38444
332,0.10000,9,ES,-0.00000,368.99186,518.93537,1.40636
332,0.10000,10,ES,-0.00000,351.48965,549.74908,1.56405
362,0.01000,1,ES,-0.00000,262.04215,453.85579,1.73200
362,0.01000,2,ES,-0.00000,264.42413,373.23383,1.41150
362,0.01000,3,ES,-0.00000,279.13701,391.02720,1.40084
362,0.01000,4,ES,-0.00000,254.46529,418.28051,1.64376
362,0.01000,5,ES,-0.00000,236.71041,491.35392,2.07576
362,0.01000,6,ES,-0.00000,257.40789,365.46974,1.41981
362,0.01000,7,ES,-0.00000,266.84596,337.47850,1.26469
362,0.01000,8,ES,-0.00000,253.65966,381.38377,1.50353
362,0.01000,9,ES,-0.00000,255.80976,381.97904,1.49322
362,0.01000,10,ES,-0.00000,243.22733,319.59308,1.31397
362,0.05000,1,ES,-0.00000,310.22105,481.71299,1.55281
362,0.05000,2,ES,-0.00000,315.01563,421.05188,1.33661
362,0.05000,3,ES,-0.00000,302.48253,485.78672,1.60600
362,0.05000,4,ES,-0.00000,290.06872,470.43596,1.62181
362,0.05000,5,ES,62.39419,266.25408,580.29951,1.76572
362,0.05000,6,ES,-0.00000,288.59861,426.93409,1.47934
362,0.05000,7,ES,-0.00000,294.10584,394.52104,1.34143
362,0.05000,8,ES,-0.00000,289.30594,447.57782,1.54707
362,0.05000,9,ES,-0.00000,297.60778,459.00619,1.54232
362,0.05000,10,ES,-0.00000,271.78614,386.60925,1.42248
362,0.10000,1,ES,5.93331,332.91886,512.78892,1.51331
362,0.10000,2,ES,-0.00000,337.75081,466.34880,1.38075
362,0.10000,3,ES,24.13231,323.78588,597.89667,1.71850
362,0.10000,4,ES,-0.00000,324.49845,513.64778,1.58290
362,0.10000,5,ES,242.56198,292.24329,759.63078,1.42039
362,0.10000,6,ES,-0.00000,315.45512,488.46917,1.54846
362,0.10000,7,ES,-0.00000,320.07554,468.59359,1.46401
362,0.10000,8,ES,26.33066,313.45490,504.78504,1.48560
362,0.10000,9,ES,46.83899,322.37933,532.85359,1.44319
362,0.10000,10,ES,-0.00000,303.90611,455.85930,1.50000
