forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,HU,0.12053,0.57498,1.67068,2.40209
332,0.10000,6,HU,0.01134,0.68913,1.68838,2.41035
332,0.10000,7,HU,-0.00000,0.61215,1.44259,2.35660
332,0.10000,8,HU,-0.00000,0.64654,1.19519,1.84859
332,0.10000,9,HU,0.04647,0.57544,1.47353,2.36936
332,0.10000,10,HU,-0.00000,0.61682,1.33876,2.17042
362,0.01000,1,HU,-0.00000,0.00194,0.30151,155.41753
362,0.01000,2,HU,-0.00000,0.08453,0.26808,3.17142
362,0.01000,3,HU,-0.00000,0.02095,0.26012,12.41623
362,0.01000,4,HU,-0.00000,0.08996,0.35803,3.97988
362,0.01000,5,HU,-0.00000,0.07200,0.41435,5.75486
362,0.01000,6,HU,-0.00000,-0.00000,0.07132,---
362,0.01000,7,HU,-0.00000,-0.00000,0.15963,---
362,0.01000,8,HU,-0.00000,0.02518,0.30220,12.00159
362,0.01000,9,HU,-0.00000,0.02172,0.32724,15.06630
362,0.01000,10,HU,-0.00000,0.02028,0.28672,14.13807
362,0.05000,1,HU,-0.00000,0.13324,0.55581,4.17150
362,0.05000,2,HU,-0.00000,0.16600,0.51835,3.12259
362,0.05000,3,HU,0.00151,0.12599,0.47827,3.75114
362,0.05000,4,HU,-0.00000,0.18512,0.56871,3.07212
362,0.05000,5,HU,-0.00000,0.14594,0.60421,4.14013
362,0.05000,6,HU,-0.00000,0.07946,0.38070,4.79109
362,0.05000,7,HU,-0.00000,0.08679,0.38940,4.48669
362,0.05000,8,HU,-0.00000,0.14823,0.50822,3.42859
362,0.05000,9,HU,-0.00000,0.12658,0.53935,4.26094
362,0.05000,10,HU,-0.00000,0.10967,0.47095,4.29425
362,0.10000,1,HU,-0.00000,0.21288,0.78278,3.67710
362,0.10000,2,HU,0.00576,0.24485,0.75030,2.99389
362,0.10000,3,HU,0.00151,0.22924,0.70970,3.07562
362,0.10000,4,HU,-0.00000,0.27073,0.77708,2.87031
362,0.10000,5,HU,-0.00000,0.22518,0.79395,3.52585
362,0.10000,6,HU,-0.00000,0.16461,0.57783,3.51030
362,0.10000,7,HU,-0.00000,0.18746,0.63470,3.38579
362,0.10000,8,HU,-0.00000,0.26349,0.77181,2.92918
362,0.10000,9,HU,0.01721,0.22414,0.80051,3.31680
362,0.10000,10,HU,0.00155,0.17471,0.71223,4.04079
