forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,CH,-0.00000,11.16114,13.39756,1.20038
332,0.10000,6,CH,0.00597,14.55114,16.96746,1.16558
332,0.10000,7,CH,0.01618,14.34790,16.00857,1.11449
332,0.10000,8,CH,0.00810,16.02915,17.37362,1.08333
332,0.10000,9,CH,0.01516,15.60168,17.83695,1.14216
332,0.10000,10,CH,0.01350,14.59194,16.19589,1.10889
362,0.01000,1,CH,-0.00000,7.25360,8.92828,1.23088
362,0.01000,2,CH,-0.00000,3.38119,5.33454,1.57771
362,0.01000,3,CH,-0.00000,6.35470,8.28747,1.30415
362,0.01000,4,CH,-0.00000,6.37460,7.56669,1.18701
362,0.01000,5,CH,-0.00000,5.01972,6.73568,1.34184
362,0.01000,6,CH,-0.00000,2.66628,5.72229,2.14617
362,0.01000,7,CH,-0.00000,8.08643,10.10148,1.24919
362,0.01000,8,CH,-0.00000,8.87289,10.49915,1.18328
362,0.01000,9,CH,-0.00000,6.15971,7.50226,1.21796
362,0.01000,10,CH,-0.00000,4.76290,6.15299,1.29186
362,0.05000,1,CH,0.00825,12.35475,14.00626,1.13292
362,0.05000,2,CH,-0.00000,7.84186,9.89263,1.26152
362,0.05000,3,CH,-0.00000,10.10593,12.20069,1.20728
362,0.05000,4,CH,-0.00000,10.09541,12.14342,1.20287
362,0.05000,5,CH,0.00521,9.67407,10.79481,1.11525
362,0.05000,6,CH,-0.00000,7.35704,10.05777,1.36709
362,0.05000,7,CH,0.00453,12.15981,14.55908,1.19687
362,0.05000,8,CH,0.00544,12.85701,14.93480,1.16112
362,0.05000,9,CH,-0.00000,10.52370,11.77816,1.11920
362,0.05000,10,CH,0.00671,7.26461,8.61802,1.18521
362,0.10000,1,CH,0.00825,15.42665,17.05598,1.10503
362,0.10000,2,CH,0.00132,12.39414,14.11921,1.13906
362,0.10000,3,CH,0.01525,14.25572,16.26996,1.14007
362,0.10000,4,CH,0.01015,13.61670,15.74877,1.15572
362,0.10000,5,CH,0.00981,13.30347,14.41293,1.08260
362,0.10000,6,CH,0.00301,11.31738,13.57427,1.19910
362,0.10000,7,CH,0.00536,14.54445,17.05246,1.17201
362,0.10000,8,CH,0.00745,15.14119,17.14089,1.13151
362,0.10000,9,CH,0.00698,12.97909,14.42420,1.11074
362,0.10000,10,CH,0.01153,9.78260,11.45719,1.16980
