forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,6,SK,0.00616,7.11300,7.17607,1.00799
332,0.10000,7,SK,0.01363,8.90818,8.97718,1.00621
332,0.10000,8,SK,0.09569,5.17918,5.26130,0.99743
332,0.10000,9,SK,0.03784,6.28953,6.30984,0.99723
332,0.10000,10,SK,0.11569,7.75681,7.80635,0.99160
362,0.01000,1,SK,-0.00000,0.47560,0.49914,1.04950
362,0.01000,2,SK,-0.00000,0.06096,0.06124,1.00459
362,0.01000,3,SK,-0.00000,0.96808,1.06260,1.09764
362,0.01000,4,SK,-0.00000,0.89450,0.95014,1.06220
362,0.01000,5,SK,-0.00000,0.69412,0.74070,1.06711
362,0.01000,6,SK,-0.00000,1.33771,1.39039,1.03938
362,0.01000,7,SK,-0.00000,0.34134,0.37333,1.09372
362,0.01000,8,SK,-0.00000,1.11414,1.16014,1.04129
362,0.01000,9,SK,-0.00000,1.88492,1.94310,1.03087
362,0.01000,10,SK,-0.00000,2.59956,2.66251,1.02422
362,0.05000,1,SK,0.00245,2.44851,2.44898,0.99919
362,0.05000,2,SK,-0.00000,1.28642,1.33302,1.03622
362,0.05000,3,SK,0.02511,2.10867,2.20448,1.03313
362,0.05000,4,SK,0.00091,1.75602,1.80598,1.02792
362,0.05000,5,SK,0.00000,3.31581,3.38378,1.02050
362,0.05000,6,SK,-0.00000,2.68436,2.72638,1.01565
362,0.05000,7,SK,0.05693,2.43435,2.50370,1.00499
362,0.05000,8,SK,0.01442,2.61474,2.69798,1.02618
362,0.05000,9,SK,0.01294,3.45187,3.51152,1.01348
362,0.05000,10,SK,0.00162,4.48584,4.56715,1.01776
362,0.10000,1,SK,0.02247,3.61048,3.65839,1.00700
362,0.10000,2,SK,0.03277,2.21147,2.24578,1.00069
362,0.10000,3,SK,0.05371,4.02585,4.09262,1.00320
362,0.10000,4,SK,0.08843,3.04208,3.09059,0.98725
362,0.10000,5,SK,0.12498,5.47925,5.53335,0.98735
362,0.10000,6,SK,0.00636,4.22662,4.31203,1.01867
362,0.10000,7,SK,0.06313,3.68025,3.73981,0.99905
362,0.10000,8,SK,0.01425,4.21056,4.29624,1.01691
362,0.10000,9,SK,0.01494,5.24771,5.30557,1.00816
362,0.10000,10,SK,0.02550,5.75493,5.84384,1.01097
