forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,EL,24.67209,84.10685,136.68385,1.25653
332,0.10000,6,EL,-0.00000,89.93348,121.72720,1.35352
332,0.10000,7,EL,-0.00000,71.77603,109.21785,1.52165
332,0.10000,8,EL,4.89546,78.22283,116.73063,1.40439
332,0.10000,9,EL,0.83531,84.58370,123.13340,1.44152
332,0.10000,10,EL,-0.00000,80.41972,109.99182,1.36772
362,0.01000,1,EL,-0.00000,97.79961,128.51386,1.31405
362,0.01000,2,EL,-0.00000,102.74359,114.14182,1.11094
362,0.01000,3,EL,-0.00000,98.52712,131.17684,1.33138
362,0.01000,4,EL,-0.00000,92.33472,131.02784,1.41905
362,0.01000,5,EL,-0.00000,93.26493,132.87495,1.42470
362,0.01000,6,EL,-0.00000,92.55032,124.09018,1.34079
362,0.01000,7,EL,-0.00000,88.50818,142.99749,1.61564
362,0.01000,8,EL,-0.00000,91.55952,123.10770,1.34456
362,0.01000,9,EL,-0.00000,77.98889,115.23638,1.47760
362,0.01000,10,EL,-0.00000,106.77805,137.83261,1.29083
362,0.05000,1,EL,-0.00000,111.62942,144.73973,1.29661
362,0.05000,2,EL,-0.00000,115.95782,130.89887,1.12885
362,0.05000,3,EL,-0.00000,110.64964,143.90120,1.30051
362,0.05000,4,EL,-0.00000,101.37421,140.41977,1.38516
362,0.05000,5,EL,-0.00000,107.29058,148.18889,1.38119
362,0.05000,6,EL,-0.00000,105.80861,138.77237,1.31154
362,0.05000,7,EL,-0.00000,101.12275,160.43438,1.58653
362,0.05000,8,EL,-0.00000,104.36845,146.70280,1.40562
362,0.05000,9,EL,-0.00000,101.18906,146.74630,1.45022
362,0.05000,10,EL,-0.00000,117.57519,146.28448,1.24418
362,0.10000,1,EL,-0.00000,121.82510,158.85628,1.30397
362,0.10000,2,EL,-0.00000,123.53570,147.32466,1.19257
362,0.10000,3,EL,-0.00000,121.00917,157.19324,1.29902
362,0.10000,4,EL,-0.00000,109.89980,149.53120,1.36061
362,0.10000,5,EL,-0.00000,119.44977,161.12949,1.34893
362,0.10000,6,EL,-0.00000,117.21216,150.63693,1.28516
362,0.10000,7,EL,4.16169,113.01913,175.73341,1.49968
362,0.10000,8,EL,0.63153,116.04197,157.76624,1.35220
362,0.10000,9,EL,0.40747,113.07968,161.82933,1.42597
362,0.10000,10,EL,0.11985,124.46293,154.75475,1.24218
