forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,7,NO,27.86965,0.02278,28.29429,1.01441
332,0.10000,8,NO,17.85676,0.01279,18.22167,1.01971
332,0.10000,9,NO,30.26813,0.00771,30.56550,1.00957
332,0.10000,10,NO,29.28340,0.01390,29.52609,1.00781
362,0.01000,1,NO,23.32489,-0.00000,23.44661,1.00522
362,0.01000,2,NO,15.97011,-0.00000,16.37081,1.02509
362,0.01000,3,NO,12.92544,-0.00000,13.10049,1.01354
362,0.01000,4,NO,36.42089,-0.00000,36.62743,1.00567
362,0.01000,5,NO,25.34681,-0.00000,25.56382,1.00856
362,0.01000,6,NO,3.88835,-0.00000,4.17180,1.07290
362,0.01000,7,NO,10.53235,-0.00000,10.83928,1.02914
362,0.01000,8,NO,4.20666,-0.00000,4.49284,1.06803
362,0.01000,9,NO,3.27863,-0.00000,3.49091,1.06475
362,0.01000,10,NO,20.93710,-0.00000,21.29566,1.01713
362,0.05000,1,NO,51.04653,0.01409,51.24778,1.00367
362,0.05000,2,NO,38.77323,0.01062,38.86997,1.00222
362,0.05000,3,NO,32.88866,0.00106,33.05244,1.00495
362,0.05000,4,NO,65.30875,0.00827,65.60175,1.00436
362,0.05000,5,NO,38.79819,-0.00000,39.01520,1.00559
362,0.05000,6,NO,21.26617,0.00784,21.46654,1.00905
362,0.05000,7,NO,35.01627,0.01592,35.35799,1.00930
362,0.05000,8,NO,16.52622,0.01144,16.63092,1.00564
362,0.05000,9,NO,28.03125,0.01045,28.32386,1.01006
362,0.05000,10,NO,46.88702,0.01083,47.07767,1.00383
362,0.10000,1,NO,73.91771,0.02223,74.14941,1.00283
362,0.10000,2,NO,54.27595,0.01195,54.43208,1.00266
362,0.10000,3,NO,51.21722,0.01085,51.39585,1.00328
362,0.10000,4,NO,76.63779,0.01173,76.85055,1.00262
362,0.10000,5,NO,52.58350,0.01115,52.87867,1.00540
362,0.10000,6,NO,42.78531,0.01055,43.24207,1.01043
362,0.10000,7,NO,58.11355,0.01592,58.42410,1.00507
362,0.10000,8,NO,52.77634,0.01144,52.87989,1.00174
362,0.10000,9,NO,54.97817,0.00902,55.07886,1.00167
362,0.10000,10,NO,69.07974,0.01663,69.30065,1.00296
