forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,7,FI,-0.00000,0.01779,0.18267,10.26813
332,0.10000,8,FI,4.17296,0.01455,4.25908,1.01709
332,0.10000,9,FI,1.26665,0.01864,1.63410,1.27139
332,0.10000,10,FI,2.43763,0.01871,2.65738,1.08185
362,0.01000,1,FI,-0.00000,-0.00000,0.03428,---
362,0.01000,2,FI,1.51603,-0.00000,1.55972,1.02882
362,0.01000,3,FI,-0.00000,-0.00000,-0.00000,---
362,0.01000,4,FI,-0.00000,-0.00000,0.13453,---
362,0.01000,5,FI,-0.00000,-0.00000,-0.00000,---
362,0.01000,6,FI,-0.00000,-0.00000,0.00710,---
362,0.01000,7,FI,-0.00000,-0.00000,0.07650,---
362,0.01000,8,FI,-0.00000,-0.00000,0.03133,---
362,0.01000,9,FI,-0.00000,-0.00000,0.03028,---
362,0.01000,10,FI,0.06324,-0.00000,0.07959,1.25854
362,0.05000,1,FI,10.05004,0.00477,10.12428,1.00691
362,0.05000,2,FI,11.57351,0.00883,11.72257,1.01211
362,0.05000,3,FI,0.50737,0.00968,0.50737,0.98128
362,0.05000,4,FI,5.48863,0.00831,5.58470,1.01597
362,0.05000,5,FI,1.68713,0.01107,1.77648,1.04610
362,0.05000,6,FI,3.89187,0.01100,3.89187,0.99718
362,0.05000,7,FI,2.11453,0.00588,2.23381,1.05348
362,0.05000,8,FI,0.54093,0.00851,0.57226,1.04153
362,0.05000,9,FI,4.80262,0.01261,4.84505,1.00619
362,0.05000,10,FI,5.08844,0.00414,5.15551,1.01236
362,0.10000,1,FI,16.83452,0.01248,16.90876,1.00367
362,0.10000,2,FI,39.83028,0.00980,39.95130,1.00279
362,0.10000,3,FI,8.25434,0.02151,8.40915,1.01611
362,0.10000,4,FI,18.23776,0.00949,18.42026,1.00948
362,0.10000,5,FI,28.63380,0.01107,28.71515,1.00245
362,0.10000,6,FI,16.78968,0.01946,16.85892,1.00296
362,0.10000,7,FI,17.90298,0.01001,17.94714,1.00191
362,0.10000,8,FI,10.49144,0.00975,10.52277,1.00206
362,0.10000,9,FI,17.24416,0.01261,17.28627,1.00171
362,0.10000,10,FI,15.37791,0.01157,15.48230,1.00603
