forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,BE,-0.00000,13.94670,60.01742,4.30334
332,0.10000,6,BE,-0.00000,20.54676,71.05184,3.45806
332,0.10000,7,BE,-0.00000,19.13429,68.07225,3.55761
332,0.10000,8,BE,0.19951,20.08833,70.87765,3.49360
332,0.10000,9,BE,3.11556,13.74096,49.71720,2.94943
332,0.10000,10,BE,-0.00000,14.77340,58.93361,3.98917
362,0.01000,1,BE,-0.00000,3.31920,46.56839,14.03000
362,0.01000,2,BE,1.03128,-0.00000,56.63180,54.91409
362,0.01000,3,BE,-0.00000,-0.00000,48.19282,---
362,0.01000,4,BE,-0.00000,-0.00000,44.07016,---
362,0.01000,5,BE,9.59703,4.02783,70.20609,5.15279
362,0.01000,6,BE,4.77603,0.38873,56.31662,10.90401
362,0.01000,7,BE,-0.00000,-0.00000,51.96487,---
362,0.01000,8,BE,-0.00000,-0.00000,46.88081,---
362,0.01000,9,BE,-0.00000,3.51353,37.40185,10.64509
362,0.01000,10,BE,-0.00000,-0.00000,32.84497,---
362,0.05000,1,BE,7.42143,7.58230,60.44632,4.02875
362,0.05000,2,BE,31.21422,3.59065,81.51871,2.34216
362,0.05000,3,BE,23.31119,6.46497,89.96175,3.02127
362,0.05000,4,BE,21.59925,4.83346,68.60650,2.59552
362,0.05000,5,BE,59.36453,10.33274,125.42445,1.79956
362,0.05000,6,BE,51.94218,7.16547,112.25164,1.89911
362,0.05000,7,BE,15.12888,3.54334,81.03129,4.33967
362,0.05000,8,BE,12.48893,8.22157,68.99523,3.33141
362,0.05000,9,BE,10.15142,12.15864,72.43622,3.24680
362,0.05000,10,BE,8.81779,1.82181,57.93332,5.44507
362,0.10000,1,BE,70.61671,14.68597,119.46089,1.40044
362,0.10000,2,BE,75.09135,11.15300,120.89808,1.40181
362,0.10000,3,BE,54.36159,12.00747,123.78320,1.86507
362,0.10000,4,BE,69.72241,10.90574,112.88990,1.40013
362,0.10000,5,BE,127.41103,20.80481,166.41662,1.12280
362,0.10000,6,BE,113.10145,14.89287,160.65050,1.25514
362,0.10000,7,BE,67.65987,12.25608,114.41356,1.43167
362,0.10000,8,BE,49.65913,14.46360,105.27569,1.64178
362,0.10000,9,BE,95.36227,19.10936,144.62866,1.26345
362,0.10000,10,BE,47.70279,9.03681,100.78656,1.77630
