forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,5,SE,0.68402,0.40660,2.74962,2.52115
332,0.10000,6,SE,-0.00000,0.31560,2.55653,8.10054
332,0.10000,7,SE,0.95466,0.27624,2.03180,1.65066
332,0.10000,8,SE,7.17609,0.32328,8.15248,1.08709
332,0.10000,9,SE,-0.00000,0.35662,2.84912,7.98923
332,0.10000,10,SE,0.19629,0.32775,2.45971,4.69374
362,0.01000,1,SE,-0.00000,-0.00000,0.02436,---
362,0.01000,2,SE,-0.00000,-0.00000,0.00052,---
362,0.01000,3,SE,-0.00000,-0.00000,0.09399,---
362,0.01000,4,SE,-0.00000,-0.00000,0.18165,---
362,0.01000,5,SE,-0.00000,-0.00000,-0.00000,---
362,0.01000,6,SE,-0.00000,-0.00000,0.06616,---
362,0.01000,7,SE,-0.00000,-0.00000,-0.00000,---
362,0.01000,8,SE,-0.00000,-0.00000,0.60725,---
362,0.01000,9,SE,-0.00000,-0.00000,0.27563,---
362,0.01000,10,SE,-0.00000,-0.00000,-0.00000,---
362,0.05000,1,SE,2.72450,0.00325,2.74886,1.00774
362,0.05000,2,SE,-0.00000,-0.00000,0.26290,---
362,0.05000,3,SE,0.20308,0.00817,0.74455,3.52450
362,0.05000,4,SE,3.45928,0.00911,3.59687,1.03704
362,0.05000,5,SE,-0.00000,0.00851,0.54121,63.59694
362,0.05000,6,SE,-0.00000,0.00047,0.33556,713.95745
362,0.05000,7,SE,1.75702,-0.00000,1.75702,1.00000
362,0.05000,8,SE,8.77513,0.00932,9.36640,1.06625
362,0.05000,9,SE,22.26066,-0.00000,23.42222,1.05218
362,0.05000,10,SE,0.20217,0.00436,0.33802,1.63666
362,0.10000,1,SE,27.76822,0.01041,29.16316,1.04984
362,0.10000,2,SE,13.57740,0.00610,13.57792,0.99959
362,0.10000,3,SE,41.68298,0.01123,43.96069,1.05436
362,0.10000,4,SE,40.90116,0.00928,41.19033,1.00684
362,0.10000,5,SE,8.22262,0.00778,8.22262,0.99905
362,0.10000,6,SE,7.81722,-0.00000,8.20304,1.04936
362,0.10000,7,SE,79.32678,0.00707,79.81853,1.00611
362,0.10000,8,SE,89.53165,0.01223,90.56396,1.01139
362,0.10000,9,SE,90.18791,-0.00000,91.45270,1.01402
362,0.10000,10,SE,38.62026,0.01026,38.79708,1.00431
