forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,6,SI,0.11734,1.94887,2.01148,0.97351
332,0.10000,7,SI,0.02460,2.16433,2.28555,1.04414
332,0.10000,8,SI,0.04904,2.32443,2.40823,1.01465
332,0.10000,9,SI,0.03982,2.45963,2.54566,1.01849
332,0.10000,10,SI,0.01043,2.37517,2.41291,1.01145
362,0.01000,1,SI,-0.00000,0.07634,0.11655,1.52672
362,0.01000,2,SI,-0.00000,0.08318,0.09413,1.13164
362,0.01000,3,SI,-0.00000,0.22332,0.27341,1.22430
362,0.01000,4,SI,-0.00000,0.12775,0.17951,1.40517
362,0.01000,5,SI,-0.00000,0.00624,0.09026,14.46474
362,0.01000,6,SI,-0.00000,0.15206,0.20973,1.37926
362,0.01000,7,SI,-0.00000,0.60125,0.64413,1.07132
362,0.01000,8,SI,-0.00000,0.04603,0.05866,1.27439
362,0.01000,9,SI,-0.00000,0.12812,0.15186,1.18530
362,0.01000,10,SI,-0.00000,0.41893,0.44312,1.05774
362,0.05000,1,SI,0.04071,0.80698,0.83874,0.98944
362,0.05000,2,SI,-0.00000,1.04964,1.13256,1.07900
362,0.05000,3,SI,0.00018,1.13021,1.18342,1.04691
362,0.05000,4,SI,0.03497,0.76237,0.81413,1.02106
362,0.05000,5,SI,0.01257,0.60170,0.69447,1.13056
362,0.05000,6,SI,0.03318,0.91208,0.96881,1.02491
362,0.05000,7,SI,-0.00000,1.59529,1.68470,1.05605
362,0.05000,8,SI,0.03298,0.46339,0.47375,0.95443
362,0.05000,9,SI,0.00000,0.60648,0.63593,1.04856
362,0.05000,10,SI,-0.00000,1.41810,1.45639,1.02700
362,0.10000,1,SI,0.04071,1.38603,1.43694,1.00715
362,0.10000,2,SI,0.00369,1.65613,1.71233,1.03164
362,0.10000,3,SI,0.00158,1.96282,2.04537,1.04122
362,0.10000,4,SI,0.03497,1.47933,1.53590,1.01426
362,0.10000,5,SI,0.05008,1.39387,1.49399,1.03465
362,0.10000,6,SI,0.02953,1.73461,1.79526,1.01764
362,0.10000,7,SI,0.01982,2.33266,2.36489,1.00528
362,0.10000,8,SI,0.03298,1.24028,1.27256,0.99945
362,0.10000,9,SI,0.00085,1.34918,1.40158,1.03818
362,0.10000,10,SI,0.04252,2.47806,2.51297,0.99698
