forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,6,LU,-0.00000,0.46137,1.03571,2.24486
332,0.10000,7,LU,-0.00000,0.41974,1.19487,2.84669
332,0.10000,8,LU,-0.00000,0.50665,1.15900,2.28758
332,0.10000,9,LU,0.00307,0.37824,0.74896,1.96418
332,0.10000,10,LU,-0.00000,0.44182,1.40019,3.16914
362,0.01000,1,LU,-0.00000,-0.00000,0.42027,---
362,0.01000,2,LU,-0.00000,-0.00000,0.13589,---
362,0.01000,3,LU,-0.00000,-0.00000,0.30746,---
362,0.01000,4,LU,-0.00000,-0.00000,0.10537,---
362,0.01000,5,LU,-0.00000,-0.00000,0.29438,---
362,0.01000,6,LU,-0.00000,-0.00000,0.08747,---
362,0.01000,7,LU,-0.00000,-0.00000,0.41027,---
362,0.01000,8,LU,-0.00000,-0.00000,0.42117,---
362,0.01000,9,LU,-0.00000,-0.00000,0.37348,---
362,0.01000,10,LU,-0.00000,-0.00000,0.22696,---
362,0.05000,1,LU,-0.00000,0.15646,0.73630,4.70600
362,0.05000,2,LU,0.03156,0.44213,0.78745,1.66237
362,0.05000,3,LU,0.00644,0.04349,0.65229,13.06409
362,0.05000,4,LU,-0.00000,0.19717,0.47811,2.42486
362,0.05000,5,LU,-0.00000,0.18861,0.61384,3.25455
362,0.05000,6,LU,0.00536,0.17761,0.45679,2.49653
362,0.05000,7,LU,-0.00000,0.08905,0.87779,9.85727
362,0.05000,8,LU,-0.00000,0.25530,0.90551,3.54685
362,0.05000,9,LU,0.01780,0.22717,0.96944,3.95738
362,0.05000,10,LU,-0.00000,0.16072,0.59457,3.69942
362,0.10000,1,LU,0.01045,0.42279,1.06091,2.44878
362,0.10000,2,LU,0.03156,0.52755,1.27498,2.28037
362,0.10000,3,LU,0.00644,0.21332,1.05166,4.78549
362,0.10000,4,LU,0.00020,0.50572,0.85340,1.68683
362,0.10000,5,LU,0.01716,0.37026,1.09437,2.82476
362,0.10000,6,LU,0.01133,0.31753,0.88068,2.67798
362,0.10000,7,LU,0.00260,0.25735,1.27145,4.89113
362,0.10000,8,LU,0.00830,0.33697,1.25903,3.64651
362,0.10000,9,LU,0.03765,0.38220,1.47620,3.51602
362,0.10000,10,LU,0.00758,0.31242,1.02199,3.19372
