forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,7,EE,0.03704,0.00999,0.16537,3.51627
332,0.10000,8,EE,1.07596,0.01723,1.32577,1.21275
332,0.10000,9,EE,-0.00000,0.02016,0.14439,7.16220
332,0.10000,10,EE,0.07145,0.01299,0.19180,2.27144
362,0.01000,1,EE,-0.00000,-0.00000,0.09079,---
362,0.01000,2,EE,-0.00000,-0.00000,0.05626,---
362,0.01000,3,EE,-0.00000,-0.00000,0.02462,---
362,0.01000,4,EE,-0.00000,-0.00000,0.03217,---
362,0.01000,5,EE,1.70804,-0.00000,1.70804,1.00000
362,0.01000,6,EE,-0.00000,-0.00000,0.10626,---
362,0.01000,7,EE,-0.00000,-0.00000,0.04947,---
362,0.01000,8,EE,-0.00000,-0.00000,0.13781,---
362,0.01000,9,EE,-0.00000,-0.00000,0.09624,---
362,0.01000,10,EE,-0.00000,-0.00000,0.11063,---
362,0.05000,1,EE,1.67186,0.01317,1.77191,1.05156
362,0.05000,2,EE,1.34947,0.01689,1.40239,1.02637
362,0.05000,3,EE,1.76910,0.00863,1.83189,1.03047
362,0.05000,4,EE,1.17036,0.02628,1.20946,1.01071
362,0.05000,5,EE,5.45532,0.00884,5.53009,1.01207
362,0.05000,6,EE,2.98994,0.00985,3.10662,1.03561
362,0.05000,7,EE,1.00074,0.01162,1.04858,1.03578
362,0.05000,8,EE,3.71598,0.01125,3.95430,1.06092
362,0.05000,9,EE,0.84159,0.01712,1.10152,1.28276
362,0.05000,10,EE,1.35916,0.01119,1.46979,1.07257
362,0.10000,1,EE,8.93175,0.01761,9.03180,1.00921
362,0.10000,2,EE,6.53834,0.01069,6.65337,1.01593
362,0.10000,3,EE,8.90000,0.01028,8.96231,1.00584
362,0.10000,4,EE,5.15412,0.02628,5.19322,1.00247
362,0.10000,5,EE,11.35133,0.02343,11.50968,1.01186
362,0.10000,6,EE,9.15646,0.01102,9.37351,1.02247
362,0.10000,7,EE,8.06712,0.01435,8.14053,1.00731
362,0.10000,8,EE,13.81810,0.01192,14.05642,1.01637
362,0.10000,9,EE,9.40302,0.01757,9.55018,1.01376
362,0.10000,10,EE,8.76977,0.01243,8.91695,1.01534
