forecast_day,tol,set_number,country,wind objective,solar objective,combined objective,ratio
332,0.10000,7,LV,0.01172,0.05881,0.08828,1.25167
332,0.10000,8,LV,0.01135,0.03684,0.08597,1.78398
332,0.10000,9,LV,0.04667,0.03255,0.07202,0.90911
332,0.10000,10,LV,0.01227,0.04172,0.09119,1.68902
362,0.01000,1,LV,-0.00000,-0.00000,0.01292,---
362,0.01000,2,LV,-0.00000,-0.00000,0.03959,---
362,0.01000,3,LV,-0.00000,-0.00000,0.01119,---
362,0.01000,4,LV,-0.00000,-0.00000,0.01753,---
362,0.01000,5,LV,-0.00000,-0.00000,0.00975,---
362,0.01000,6,LV,-0.00000,-0.00000,0.01149,---
362,0.01000,7,LV,-0.00000,-0.00000,0.01688,---
362,0.01000,8,LV,-0.00000,-0.00000,0.01890,---
362,0.01000,9,LV,-0.00000,-0.00000,0.01798,---
362,0.01000,10,LV,-0.00000,-0.00000,0.02774,---
362,0.05000,1,LV,-0.00000,0.01894,0.04537,2.39546
362,0.05000,2,LV,0.50878,0.01361,0.56477,1.08113
362,0.05000,3,LV,0.02544,0.01615,0.05127,1.23275
362,0.05000,4,LV,0.47714,0.01786,0.55115,1.11343
362,0.05000,5,LV,0.01356,0.02261,0.03799,1.05032
362,0.05000,6,LV,0.01524,0.02011,0.04408,1.24696
362,0.05000,7,LV,0.03635,0.02032,0.05364,0.94653
362,0.05000,8,LV,0.05712,0.01779,0.06786,0.90589
362,0.05000,9,LV,0.00696,0.01416,0.05291,2.50521
362,0.05000,10,LV,0.03255,0.01012,0.06084,1.42583
362,0.10000,1,LV,0.43430,0.01799,0.45044,0.99591
362,0.10000,2,LV,1.26597,0.01954,1.32196,1.02835
362,0.10000,3,LV,0.54472,0.02166,0.56439,0.99649
362,0.10000,4,LV,1.62885,0.01656,1.70686,1.03735
362,0.10000,5,LV,0.08388,0.02586,0.09848,0.89739
362,0.10000,6,LV,0.16165,0.02195,0.21942,1.19510
362,0.10000,7,LV,0.57466,0.03316,0.61837,1.01736
362,0.10000,8,LV,0.63186,0.01629,0.67656,1.04383
362,0.10000,9,LV,0.24440,0.01932,0.29204,1.10739
362,0.10000,10,LV,0.44281,0.01545,0.46645,1.01787
